,rid,onset,duration,ts,label
53,53,227.0,-2.0,6,0.0
54,54,230.0,-2.0,6,0.0
55,55,238.0,-2.0,6,0.0
56,56,239.0,-2.0,6,0.0
57,57,277.0,-2.0,6,0.0
58,58,278.0,-2.0,6,0.0
59,59,311.0,-2.0,6,0.0
60,60,325.0,-2.0,6,0.0
61,61,326.0,-2.0,6,0.0
62,62,328.0,-2.0,6,0.0
63,63,329.0,-2.0,6,0.0
64,64,347.0,-2.0,6,0.0
65,65,359.0,-2.0,6,0.0
66,66,360.0,-2.0,6,0.0
67,67,361.0,-2.0,6,0.0
68,68,362.0,-2.0,6,0.0
69,69,363.0,-2.0,6,0.0
70,70,364.0,-2.0,6,0.0
71,71,365.0,-2.0,6,0.0
72,72,366.0,-2.0,6,0.0
73,73,367.0,-2.0,6,0.0
74,74,368.0,-2.0,6,0.0
75,75,369.0,-2.0,6,0.0
76,76,370.0,-2.0,6,0.0
77,77,371.0,-2.0,6,0.0
78,78,372.0,-2.0,6,0.0
79,79,373.0,-2.0,6,0.0
80,80,374.0,-2.0,6,0.0
81,81,375.0,-2.0,6,0.0
82,82,376.0,-2.0,6,0.0
83,83,377.0,-2.0,6,0.0
84,84,395.0,-2.0,6,0.0
85,85,407.0,-2.0,6,0.0
86,86,408.0,-2.0,6,0.0
87,87,409.0,-2.0,6,0.0
88,88,410.0,-2.0,6,0.0
89,89,411.0,-2.0,6,0.0
90,90,412.0,-2.0,6,0.0
91,91,413.0,-2.0,6,0.0
92,92,414.0,-2.0,6,0.0
93,93,415.0,-2.0,6,0.0
94,94,416.0,-2.0,6,0.0
95,95,417.0,-2.0,6,0.0
96,96,418.0,-2.0,6,0.0
97,97,419.0,-2.0,6,0.0
98,98,420.0,-2.0,6,0.0
99,99,421.0,-2.0,6,0.0
100,100,422.0,-2.0,6,0.0
101,101,423.0,-2.0,6,0.0
102,102,424.0,-2.0,6,0.0
103,103,425.0,-2.0,6,0.0
104,104,426.0,-2.0,6,0.0
105,105,427.0,-2.0,6,0.0
106,106,428.0,-2.0,6,0.0
107,107,429.0,-2.0,6,0.0
108,108,430.0,-2.0,6,0.0
109,109,431.0,-2.0,6,0.0
110,110,432.0,-2.0,6,0.0
111,111,433.0,-2.0,6,0.0
112,112,434.0,-2.0,6,0.0
113,113,435.0,-2.0,6,0.0
114,114,436.0,-2.0,6,0.0
115,115,437.0,-2.0,6,0.0
116,116,438.0,-2.0,6,0.0
117,117,439.0,-2.0,6,0.0
118,118,440.0,-2.0,6,0.0
119,119,441.0,-2.0,6,0.0
120,120,442.0,-2.0,6,0.0
121,121,443.0,-2.0,6,0.0
122,122,445.0,-2.0,6,0.0
123,123,446.0,-2.0,6,0.0
124,124,457.0,-2.0,6,0.0
125,125,458.0,-2.0,6,0.0
126,126,469.0,-2.0,6,0.0
127,127,470.0,-2.0,6,0.0
128,128,471.0,-1.0,6,0.0
129,129,475.0,-2.0,6,0.0
130,130,476.0,-2.0,6,0.0
131,131,477.0,-1.0,6,0.0
132,132,481.0,-2.0,6,0.0
133,133,482.0,-2.0,6,0.0
134,134,483.0,-1.0,6,0.0
135,135,487.0,-2.0,6,0.0
136,136,488.0,-2.0,6,0.0
137,137,489.0,-1.0,6,0.0
138,138,492.0,-2.0,6,0.0
139,139,493.0,-2.0,6,0.0
140,140,494.0,-2.0,6,0.0
141,141,495.0,-2.0,6,0.0
142,142,496.0,-2.0,6,0.0
143,143,497.0,-2.0,6,0.0
144,144,498.0,-2.0,6,0.0
145,145,499.0,-2.0,6,0.0
146,146,500.0,-2.0,6,0.0
147,147,501.0,-2.0,6,0.0
148,148,502.0,-2.0,6,0.0
149,149,503.0,-2.0,6,0.0
150,150,504.0,-2.0,6,0.0
151,151,505.0,-2.0,6,0.0
152,152,506.0,-2.0,6,0.0
153,153,507.0,-1.0,6,0.0
154,154,509.0,-2.0,6,0.0
155,155,510.0,-1.0,6,0.0
156,156,510.0,3.0,6,0.0
157,157,512.0,-2.0,6,0.0
158,158,525.0,-1.0,6,0.0
159,159,527.0,-2.0,6,0.0
160,160,541.0,-2.0,6,0.0
161,161,542.0,-2.0,6,0.0
162,162,547.0,-2.0,6,0.0
163,163,548.0,-2.0,6,0.0
164,164,553.0,-2.0,6,0.0
165,165,554.0,-2.0,6,0.0
166,166,556.0,-2.0,6,0.0
167,167,557.0,-2.0,6,0.0
168,168,559.0,-2.0,6,0.0
169,169,559.0,-1.0,6,0.0
170,170,560.0,-2.0,6,0.0
171,171,561.0,-1.0,6,0.0
172,172,563.0,-2.0,6,0.0
173,173,573.0,-1.0,6,0.0
174,174,575.0,-2.0,6,0.0
175,175,589.0,-2.0,6,0.0
176,176,590.0,-2.0,6,0.0
177,177,595.0,-2.0,6,0.0
178,178,596.0,-2.0,6,0.0
179,179,598.0,-2.0,6,0.0
180,180,599.0,-2.0,6,0.0
181,181,601.0,-1.0,6,0.0
182,182,604.0,-1.0,6,0.0
183,183,607.0,-2.0,6,0.0
184,184,610.0,-2.0,6,0.0
185,185,613.0,-2.0,6,0.0
186,186,616.0,-2.0,6,0.0
187,187,619.0,-2.0,6,0.0
188,188,620.0,-2.0,6,0.0
189,189,621.0,-1.0,6,0.0
190,190,623.0,-2.0,6,0.0
191,191,631.0,-2.0,6,0.0
192,192,632.0,-2.0,6,0.0
193,193,633.0,-1.0,6,0.0
194,194,635.0,-2.0,6,0.0
195,195,643.0,-2.0,6,0.0
196,196,644.0,-2.0,6,0.0
197,197,645.0,-1.0,6,0.0
198,198,647.0,-2.0,6,0.0
199,199,655.0,-2.0,6,0.0
200,200,656.0,-2.0,6,0.0
201,201,667.0,-2.0,6,0.0
202,202,668.0,-2.0,6,0.0
203,203,679.0,-2.0,6,0.0
204,204,680.0,-2.0,6,0.0
205,205,691.0,-2.0,6,0.0
206,206,692.0,-2.0,6,0.0
207,207,703.0,-2.0,6,0.0
208,208,704.0,-2.0,6,0.0
209,209,705.0,-1.0,6,0.0
210,210,707.0,-2.0,6,0.0
211,211,708.0,-2.0,6,0.0
212,212,709.0,-2.0,6,0.0
213,213,710.0,-2.0,6,0.0
214,214,751.0,-2.0,6,0.0
215,215,752.0,-2.0,6,0.0
216,216,754.0,-2.0,6,0.0
217,217,755.0,-2.0,6,0.0
218,218,822.0,-2.0,6,0.0
219,219,826.0,-2.0,6,0.0
220,220,827.0,-2.0,6,0.0
221,221,828.0,-2.0,6,0.0
222,222,830.0,-2.0,6,0.0
223,223,831.0,0.0,6,0.0
224,224,834.0,-2.0,6,0.0
225,225,838.0,-2.0,6,0.0
226,226,839.0,-2.0,6,0.0
227,227,840.0,-2.0,6,0.0
228,228,842.0,-2.0,6,0.0
229,229,843.0,-1.0,6,0.0
230,230,845.0,-2.0,6,0.0
231,231,846.0,-2.0,6,0.0
232,232,850.0,-2.0,6,0.0
233,233,851.0,-2.0,6,0.0
234,234,852.0,-2.0,6,0.0
235,235,853.0,-2.0,6,0.0
236,236,854.0,-2.0,6,0.0
237,237,856.0,-2.0,6,0.0
238,238,857.0,-2.0,6,0.0
239,239,859.0,-2.0,6,0.0
240,240,860.0,-2.0,6,0.0
241,241,862.0,-2.0,6,0.0
242,242,863.0,-2.0,6,0.0
243,243,870.0,-2.0,6,0.0
244,244,874.0,-2.0,6,0.0
245,245,875.0,-2.0,6,0.0
246,246,876.0,-2.0,6,0.0
247,247,878.0,-2.0,6,0.0
248,248,879.0,-1.0,6,0.0
249,249,881.0,-2.0,6,0.0
250,250,882.0,-2.0,6,0.0
251,251,886.0,-2.0,6,0.0
252,252,887.0,-2.0,6,0.0
253,253,888.0,-2.5,6,0.0
254,254,890.0,-2.0,6,0.0
255,255,891.0,-1.0,6,0.0
256,256,893.0,-2.0,6,0.0
257,257,894.0,-2.0,6,0.0
258,258,898.0,-2.0,6,0.0
259,259,899.0,-2.0,6,0.0
260,260,900.0,-2.0,6,0.0
261,261,901.0,-2.0,6,0.0
262,262,902.0,-2.0,6,0.0
263,263,904.0,-2.0,6,0.0
264,264,905.0,-2.0,6,0.0
265,265,907.0,-2.0,6,0.0
266,266,908.0,-2.0,6,0.0
267,267,910.0,-2.0,6,0.0
268,268,911.0,-2.0,6,0.0
269,269,919.0,-2.0,6,0.0
270,270,922.0,-2.0,6,0.0
271,271,925.0,-2.0,6,0.0
272,272,928.0,-2.0,6,0.0
273,273,931.0,-2.0,6,0.0
274,274,932.0,-2.0,6,0.0
275,275,933.0,-1.0,6,0.0
276,276,935.0,-2.0,6,0.0
277,277,936.0,-1.0,6,0.0
278,278,943.0,-2.0,6,0.0
279,279,944.0,-2.0,6,0.0
280,280,945.0,-1.0,6,0.0
281,281,947.0,-2.0,6,0.0
282,282,948.0,-1.0,6,0.0
283,283,950.0,-2.0,6,0.0
284,284,955.0,-2.0,6,0.0
285,285,956.0,-2.0,6,0.0
286,286,957.0,-1.0,6,0.0
287,287,959.0,-2.0,6,0.0
288,288,960.0,-1.0,6,0.0
289,289,962.0,-2.0,6,0.0
290,290,967.0,-2.0,6,0.0
291,291,968.0,-2.0,6,0.0
292,292,969.0,-1.0,6,0.0
293,293,971.0,-2.0,6,0.0
294,294,972.0,-1.0,6,0.0
295,295,974.0,-2.0,6,0.0
296,296,979.0,-2.0,6,0.0
297,297,980.0,-2.0,6,0.0
298,298,981.0,-1.0,6,0.0
299,299,983.0,-2.0,6,0.0
300,300,984.0,-1.0,6,0.0
301,301,986.0,-2.0,6,0.0
302,302,991.0,-2.0,6,0.0
303,303,992.0,-2.0,6,0.0
304,304,993.0,-1.0,6,0.0
305,305,995.0,-2.0,6,0.0
306,306,996.0,-1.0,6,0.0
307,307,998.0,-2.0,6,0.0
308,308,1062.5,-2.0,6,0.0
309,309,1064.5,-2.0,6,0.0
310,310,1066.5,-2.0,6,0.0
311,311,1071.5,-1.0,6,0.0
312,312,1073.5,-1.0,6,0.0
313,313,1075.5,-2.0,6,0.0
314,314,1085.5,-1.0,6,0.0
315,315,1087.5,-2.0,6,0.0
316,316,1101.5,-2.0,6,0.0
317,317,1102.5,-2.0,6,0.0
318,318,1107.5,-2.0,6,0.0
319,319,1108.5,-2.0,6,0.0
320,320,1113.5,-2.0,6,0.0
321,321,1114.5,-2.0,6,0.0
322,322,1116.5,-2.0,6,0.0
323,323,1117.5,-2.0,6,0.0
324,324,1119.5,-2.0,6,0.0
325,325,1120.5,-2.0,6,0.0
326,326,1121.5,-1.0,6,0.0
327,327,1123.5,-2.0,6,0.0
328,328,1133.5,-1.0,6,0.0
329,329,1135.5,-2.0,6,0.0
330,330,1149.5,-2.0,6,0.0
331,331,1150.5,-2.0,6,0.0
332,332,1155.5,-1.0,6,0.0
333,333,1158.5,-1.0,6,0.0
334,334,1161.5,-1.0,6,0.0
335,335,1164.5,-1.0,6,0.0
336,336,1167.5,-2.0,6,0.0
337,337,1168.5,-2.0,6,0.0
338,338,1169.5,-2.0,6,0.0
339,339,1180.5,-2.0,6,0.0
340,340,1181.5,-1.0,6,0.0
341,341,1204.5,-2.0,6,0.0
342,342,1205.5,-1.0,6,0.0
343,343,1258.5,-2.0,6,0.0
344,344,1266.5,-2.0,6,0.0
345,345,1267.5,-2.0,6,0.0
346,346,1290.5,-2.0,6,0.0
347,347,1291.5,-2.0,6,0.0
348,348,1305.5,-2.0,6,0.0
349,349,1306.5,-2.0,6,0.0
350,350,1314.5,-2.0,6,0.0
351,351,1315.5,-2.0,6,0.0
352,352,1339.5,-2.0,6,0.0
353,353,1353.5,-2.0,6,0.0
354,354,1354.5,-2.0,6,0.0
355,355,1356.5,-2.0,6,0.0
356,356,1357.5,-2.0,6,0.0
357,357,1375.5,-2.0,6,0.0
358,358,1387.5,-2.0,6,0.0
359,359,1388.5,-2.0,6,0.0
360,360,1389.5,-2.0,6,0.0
361,361,1390.5,-2.0,6,0.0
362,362,1391.5,-2.0,6,0.0
363,363,1392.5,-2.0,6,0.0
364,364,1393.5,-2.0,6,0.0
365,365,1394.5,-2.0,6,0.0
366,366,1395.5,-2.0,6,0.0
367,367,1396.5,-2.0,6,0.0
368,368,1397.5,-2.0,6,0.0
369,369,1398.5,-2.0,6,0.0
370,370,1399.5,-2.0,6,0.0
371,371,1400.5,-2.0,6,0.0
372,372,1401.5,-2.0,6,0.0
373,373,1402.5,-2.0,6,0.0
374,374,1403.5,-2.0,6,0.0
375,375,1404.5,-2.0,6,0.0
376,376,1405.5,-2.0,6,0.0
377,377,1423.5,-2.0,6,0.0
378,378,1435.5,-2.0,6,0.0
379,379,1436.5,-2.0,6,0.0
380,380,1437.5,-2.0,6,0.0
381,381,1438.5,-2.0,6,0.0
382,382,1439.5,-2.0,6,0.0
383,383,1440.5,-2.0,6,0.0
384,384,1441.5,-2.0,6,0.0
385,385,1442.5,-2.0,6,0.0
386,386,1443.5,-1.0,6,0.0
387,387,1445.5,-2.0,6,0.0
388,388,1446.5,-1.0,6,0.0
389,389,1448.5,-2.0,6,0.0
390,390,1449.5,-2.0,6,0.0
391,391,1450.5,-2.0,6,0.0
392,392,1451.5,-2.0,6,0.0
393,393,1452.5,-2.0,6,0.0
394,394,1453.5,-2.0,6,0.0
395,395,1454.5,-2.0,6,0.0
396,396,1455.5,-2.0,6,0.0
397,397,1456.5,-2.0,6,0.0
398,398,1457.5,-2.0,6,0.0
399,399,1458.5,-2.0,6,0.0
400,400,1459.5,-2.0,6,0.0
401,401,1460.5,-2.0,6,0.0
402,402,1461.5,-2.0,6,0.0
403,403,1462.5,-2.0,6,0.0
404,404,1463.5,-2.0,6,0.0
405,405,1464.5,-2.0,6,0.0
406,406,1465.5,-2.0,6,0.0
407,407,1466.5,-2.0,6,0.0
408,408,1467.5,-2.0,6,0.0
409,409,1468.5,-2.0,6,0.0
410,410,1469.5,-2.0,6,0.0
411,411,1470.5,-2.0,6,0.0
412,412,1471.5,-2.0,6,0.0
413,413,1473.5,-2.0,6,0.0
414,414,1474.5,-2.0,6,0.0
415,415,1485.5,-2.0,6,0.0
416,416,1486.5,-2.0,6,0.0
417,417,1497.5,-2.0,6,0.0
418,418,1498.5,-2.0,6,0.0
419,419,1499.5,-1.0,6,0.0
420,420,1501.5,-2.0,6,0.0
421,421,1503.5,-2.0,6,0.0
422,422,1504.5,-2.0,6,0.0
423,423,1505.5,-1.0,6,0.0
424,424,1507.5,-2.0,6,0.0
425,425,1509.5,-2.0,6,0.0
426,426,1510.5,-2.0,6,0.0
427,427,1511.5,-1.0,6,0.0
428,428,1513.5,-2.0,6,0.0
429,429,1515.5,-2.0,6,0.0
430,430,1516.5,-2.0,6,0.0
431,431,1517.5,-1.0,6,0.0
432,432,1519.5,-2.0,6,0.0
433,433,1521.5,-2.0,6,0.0
434,434,1522.5,-2.0,6,0.0
435,435,1523.5,-1.0,6,0.0
436,436,1525.5,-2.0,6,0.0
437,437,1535.5,-1.0,6,0.0
438,438,1537.5,-2.0,6,0.0
439,439,1551.5,-2.0,6,0.0
440,440,1552.5,-2.0,6,0.0
441,441,1557.5,-2.0,6,0.0
442,442,1558.5,-2.0,6,0.0
443,443,1560.5,-2.0,6,0.0
444,444,1561.5,-2.0,6,0.0
445,445,1563.5,-2.0,6,0.0
446,446,1564.5,-2.0,6,0.0
447,447,1566.5,-2.0,6,0.0
448,448,1567.5,-2.0,6,0.0
449,449,1569.5,-2.0,6,0.0
450,450,1572.5,-2.0,6,0.0
451,451,1575.5,-2.0,6,0.0
452,452,1578.5,-2.0,6,0.0
453,453,1581.5,-2.0,6,0.0
454,454,1582.5,-2.0,6,0.0
455,455,1583.5,-1.0,6,0.0
456,456,1585.5,-2.0,6,0.0
457,457,1593.5,-2.0,6,0.0
458,458,1594.5,-2.0,6,0.0
459,459,1595.5,-1.0,6,0.0
460,460,1597.5,-2.0,6,0.0
461,461,1605.5,-2.0,6,0.0
462,462,1606.5,-2.0,6,0.0
463,463,1607.5,-1.0,6,0.0
464,464,1609.5,-2.0,6,0.0
465,465,1617.5,-2.0,6,0.0
466,466,1618.5,-2.0,6,0.0
467,467,1629.5,-2.0,6,0.0
468,468,1630.5,-2.0,6,0.0
469,469,1641.5,-2.0,6,0.0
470,470,1642.5,-2.0,6,0.0
471,471,1644.5,-2.0,6,0.0
472,472,1645.5,-2.0,6,0.0
473,473,1647.5,-2.0,6,0.0
474,474,1648.5,-2.0,6,0.0
475,475,1649.5,-1.0,6,0.0
476,476,1651.5,-2.0,6,0.0
