,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
10,10,58.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.014814814552664757,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.014814814552664757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,58.0,46.0,12.0
11,11,74.0,1.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.01666666753590107,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.01666666753590107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
12,12,42.0,2.0,2.0,4,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.018518518656492233,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.018518518656492233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62.0,42.0,20.0
13,13,57.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.018518518656492233,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.018518518656492233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,62.0,42.0,20.0
14,14,62.0,2.0,5.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.018518518656492233,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.018518518656492233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,62.0,42.0,20.0
15,15,72.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.020370369777083397,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.020370369777083397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
16,16,43.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.02222222276031971,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.02222222276031971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,43.0,27.0
17,17,55.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.02222222276031971,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.02222222276031971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,43.0,27.0
18,18,70.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.02222222276031971,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.02222222276031971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,43.0,27.0
19,19,38.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.025925925001502037,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.025925925001502037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,38.0,31.0
20,20,53.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.025925925001502037,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.025925925001502037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,38.0,31.0
21,21,69.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.025925925001502037,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.025925925001502037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,38.0,31.0
22,22,67.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.029629629105329514,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.029629629105329514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
23,23,64.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.03333333507180214,0.5039370078740157,0.25395250790501583,0.127976066975756,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
24,24,45.0,0.0,8.0,4,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.03703703731298447,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,45.0,16.0
25,25,61.0,0.0,3.0,4,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.03703703731298447,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,45.0,16.0
26,26,52.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.03888889029622078,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.03888889029622078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,52.0,3.0
27,27,55.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.03888889029622078,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.03888889029622078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,52.0,3.0
28,28,52.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.040740739554166794,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.040740739554166794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,52.0,3.0
29,29,55.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.040740739554166794,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.040740739554166794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,52.0,3.0
30,30,52.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,23.0,0.04259259253740311,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.04259259253740311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,52.0,15.0
31,31,61.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.04259259253740311,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.04259259253740311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,52.0,15.0
32,32,67.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,23.0,0.04259259253740311,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.04259259253740311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,52.0,15.0
33,33,55.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,23.5,0.043518517166376114,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.043518517166376114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,55.0,9.0
34,34,64.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,23.5,0.043518517166376114,0.5039370078740157,0.25395250790501583,0.127976066975756,0.043518517166376114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,55.0,9.0
35,35,53.0,0.0,1.0,4,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.04444444552063942,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.04444444552063942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62.0,53.0,9.0
36,36,62.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.04444444552063942,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.04444444552063942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,62.0,53.0,9.0
37,37,62.0,0.0,3.0,4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.04444444552063942,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.04444444552063942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,62.0,53.0,9.0
38,38,53.0,1.0,2.0,4,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.046296294778585434,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.046296294778585434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,53.0,4.0
39,39,57.0,1.0,1.0,4,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.046296294778585434,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.046296294778585434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,53.0,4.0
40,40,57.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.04814814776182175,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.04814814776182175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
41,41,57.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,27.0,0.05000000074505806,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,57.0,17.0
42,42,65.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.05000000074505806,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,57.0,17.0
43,43,74.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.05000000074505806,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,57.0,17.0
44,44,69.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,27.5,0.05092592537403107,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.05092592537403107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
45,45,65.0,0.0,3.0,4,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.051851850003004074,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.051851850003004074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
46,46,69.0,0.0,3.0,4,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.051851850003004074,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.051851850003004074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
47,47,45.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.05370370298624039,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.05370370298624039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,45.0,16.0
48,48,61.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.05370370298624039,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.05370370298624039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,45.0,16.0
49,49,47.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0555555559694767,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,47.0,15.0
50,50,62.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0555555559694767,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,47.0,15.0
51,51,49.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.05740740895271301,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.05740740895271301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,67.0,49.0,18.0
52,52,57.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.05740740895271301,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05740740895271301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,67.0,49.0,18.0
53,53,64.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.05740740895271301,0.5039370078740157,0.25395250790501583,0.127976066975756,0.05740740895271301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,67.0,49.0,18.0
54,54,67.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.05740740895271301,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.05740740895271301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,67.0,49.0,18.0
55,55,50.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.05925925821065903,0.3937007874015748,0.15500031000062,0.06102374409473228,0.05925925821065903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,65.0,50.0,15.0
56,56,57.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.05925925821065903,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05925925821065903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,65.0,50.0,15.0
57,57,62.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.05925925821065903,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05925925821065903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,65.0,50.0,15.0
58,58,65.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.05925925821065903,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.05925925821065903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,65.0,50.0,15.0
59,59,58.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.06111111119389534,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.06111111119389534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,70.0,58.0,12.0
60,60,58.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.06111111119389534,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.06111111119389534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,70.0,58.0,12.0
61,61,70.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.06111111119389534,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.06111111119389534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,58.0,12.0
62,62,57.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.06296296417713165,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.06296296417713165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0,57.0,12.0
63,63,57.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.06296296417713165,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.06296296417713165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0,57.0,12.0
