,nid,pitch,onset,duration,ts,label,rid
187,187.0,64.0,29.0,0.5,2,0.0,
188,188.0,73.0,29.5,0.5,2,0.0,
189,189.0,81.0,29.5,0.5,2,0.0,
190,190.0,57.0,29.5,0.5,2,0.0,
191,191.0,64.0,29.5,0.5,2,0.0,
192,192.0,73.0,30.0,1.0,2,1.0,
193,193.0,81.0,30.0,1.0,2,1.0,
194,194.0,57.0,30.0,1.0,2,1.0,
195,195.0,64.0,30.0,1.0,2,1.0,
196,196.0,78.0,31.5,0.375,2,0.0,
197,197.0,79.0,31.875,0.125,2,0.0,
198,198.0,81.0,32.0,0.5,2,1.0,
199,199.0,62.0,32.0,0.25,2,1.0,
200,200.0,66.0,32.25,0.25,2,0.0,
201,201.0,81.0,32.5,0.75,2,0.0,
202,202.0,69.0,32.5,0.25,2,0.0,
203,203.0,66.0,32.75,0.25,2,0.0,
204,204.0,62.0,33.0,0.25,2,0.0,
205,205.0,81.0,33.25,0.25,2,0.0,
206,206.0,66.0,33.25,0.25,2,0.0,
207,207.0,81.0,33.5,0.375,2,0.0,
208,208.0,69.0,33.5,0.25,2,0.0,
209,209.0,66.0,33.75,0.25,2,0.0,
210,210.0,83.0,33.875,0.125,2,0.0,
211,211.0,81.0,34.0,0.25,2,1.0,
212,212.0,62.0,34.0,0.25,2,1.0,
213,213.0,79.0,34.25,0.25,2,0.0,
214,214.0,64.0,34.25,0.25,2,0.0,
215,215.0,79.0,34.5,0.75,2,0.0,
216,216.0,71.0,34.5,0.25,2,0.0,
217,217.0,64.0,34.75,0.25,2,0.0,
218,218.0,62.0,35.0,0.25,2,0.0,
219,219.0,79.0,35.25,0.25,2,0.0,
220,220.0,64.0,35.25,0.25,2,0.0,
221,221.0,78.0,35.5,0.25,2,0.0,
222,222.0,71.0,35.5,0.25,2,0.0,
223,223.0,76.0,35.75,0.25,2,0.0,
224,224.0,64.0,35.75,0.25,2,0.0,
225,225.0,76.0,36.0,0.25,2,1.0,
226,226.0,61.0,36.0,0.25,2,1.0,
227,227.0,81.0,36.25,0.25,2,0.0,
228,228.0,64.0,36.25,0.25,2,0.0,
229,229.0,81.0,36.5,0.75,2,0.0,
230,230.0,71.0,36.5,0.25,2,0.0,
231,231.0,64.0,36.75,0.25,2,0.0,
232,232.0,59.0,37.0,0.25,2,0.0,
233,233.0,83.0,37.25,0.125,2,0.0,
234,234.0,62.0,37.25,0.25,2,0.0,
235,235.0,81.0,37.375,0.125,2,0.0,
236,236.0,79.0,37.5,0.25,2,0.0,
237,237.0,67.0,37.5,0.25,2,0.0,
238,238.0,81.0,37.5,0.0,2,0.0,
239,239.0,78.0,37.75,0.125,2,0.0,
240,240.0,62.0,37.75,0.25,2,0.0,
241,241.0,79.0,37.875,0.125,2,0.0,
242,242.0,79.0,38.0,0.25,2,1.0,
243,243.0,58.0,38.0,0.25,2,1.0,
244,244.0,78.0,38.25,0.25,2,0.0,
245,245.0,61.0,38.25,0.25,2,0.0,
246,246.0,78.0,38.5,0.75,2,0.0,
247,247.0,64.0,38.5,0.25,2,0.0,
248,248.0,58.0,38.75,0.25,2,0.0,
249,249.0,59.0,39.0,0.25,2,0.0,
250,250.0,81.0,39.25,0.25,2,0.0,
251,251.0,66.0,39.25,0.25,2,0.0,
252,252.0,78.0,39.25,0.0,2,0.0,
253,253.0,79.0,39.25,0.0,2,0.0,
254,254.0,79.0,39.5,0.25,2,0.0,
255,255.0,57.0,39.5,0.25,2,0.0,
256,256.0,78.0,39.75,0.25,2,0.0,
257,257.0,62.0,39.75,0.25,2,0.0,
258,258.0,78.0,40.0,0.25,2,1.0,
259,259.0,56.0,40.0,0.25,2,1.0,
260,260.0,76.0,40.25,0.25,2,0.0,
261,261.0,59.0,40.25,0.25,2,0.0,
262,262.0,76.0,40.5,0.25,2,0.0,
263,263.0,62.0,40.5,0.25,2,0.0,
264,264.0,76.0,40.75,0.25,2,0.0,
265,265.0,59.0,40.75,0.25,2,0.0,
266,266.0,76.0,41.0,0.5,2,0.0,
267,267.0,56.0,41.0,0.25,2,0.0,
268,268.0,59.0,41.25,0.25,2,0.0,
269,269.0,76.0,41.5,0.5,2,0.0,
270,270.0,62.0,41.5,0.25,2,0.0,
271,271.0,59.0,41.75,0.25,2,0.0,
272,272.0,81.0,42.0,1.25,2,1.0,
273,273.0,55.0,42.0,0.25,2,1.0,
274,274.0,80.0,42.0,0.0,2,1.0,
275,275.0,81.0,42.0,0.0,2,1.0,
276,276.0,83.0,42.0,0.0,2,1.0,
277,277.0,61.0,42.25,0.25,2,0.0,
278,278.0,64.0,42.5,0.25,2,0.0,
279,279.0,55.0,42.75,0.25,2,0.0,
280,280.0,54.0,43.0,0.25,2,0.0,
281,281.0,83.0,43.25,0.125,2,0.0,
282,282.0,62.0,43.25,0.25,2,0.0,
283,283.0,81.0,43.375,0.125,2,0.0,
284,284.0,79.0,43.5,0.25,2,0.0,
285,285.0,59.0,43.5,0.25,2,0.0,
286,286.0,78.0,43.75,0.25,2,0.0,
287,287.0,57.0,43.75,0.25,2,0.0,
288,288.0,78.0,44.0,0.25,2,1.0,
289,289.0,55.0,44.0,1.5,2,1.0,
290,290.0,59.0,44.0,1.5,2,1.0,
291,291.0,76.0,44.25,0.25,2,0.0,
292,292.0,75.0,44.5,0.25,2,0.0,
293,293.0,76.0,44.75,0.25,2,0.0,
294,294.0,78.0,45.0,0.25,2,0.0,
295,295.0,79.0,45.25,0.25,2,0.0,
296,296.0,71.0,45.5,0.25,2,0.0,
297,297.0,56.0,45.5,0.5,2,0.0,
298,298.0,64.0,45.5,0.5,2,0.0,
299,299.0,76.0,45.75,0.25,2,0.0,
300,300.0,74.0,46.0,0.25,2,1.0,
301,301.0,57.0,46.0,1.0,2,1.0,
302,302.0,64.0,46.0,1.0,2,1.0,
303,303.0,73.0,46.25,0.25,2,0.0,
304,304.0,71.0,46.5,0.25,2,0.0,
305,305.0,69.0,46.75,0.25,2,0.0,
306,306.0,71.0,47.0,0.25,2,0.0,
307,307.0,73.0,47.25,0.25,2,0.0,
308,308.0,74.0,47.5,0.25,2,0.0,
309,309.0,76.0,47.75,0.25,2,0.0,
310,310.0,78.0,48.0,0.5,2,1.0,
311,311.0,74.0,48.0,0.25,2,1.0,
312,312.0,69.0,48.25,0.25,2,0.0,
313,313.0,79.0,48.5,0.375,2,0.0,
314,314.0,74.0,48.5,0.25,2,0.0,
315,315.0,81.0,48.5,0.0,2,0.0,
316,316.0,69.0,48.75,0.25,2,0.0,
317,317.0,78.0,48.875,0.125,2,0.0,
318,318.0,76.0,49.0,0.5,2,0.0,
319,319.0,73.0,49.0,0.25,2,0.0,
320,320.0,69.0,49.25,0.25,2,0.0,
321,321.0,78.0,49.5,0.5,2,0.0,
322,322.0,74.0,49.5,0.25,2,0.0,
323,323.0,69.0,49.75,0.25,2,0.0,
324,324.0,79.0,50.0,0.5,2,1.0,
325,325.0,76.0,50.0,0.25,2,1.0,
326,326.0,69.0,50.25,0.25,2,0.0,
327,327.0,81.0,50.5,0.5,2,0.0,
328,328.0,73.0,50.5,0.25,2,0.0,
329,329.0,69.0,50.75,0.25,2,0.0,
330,330.0,79.0,51.0,0.5,2,0.0,
331,331.0,74.0,51.0,0.25,2,0.0,
332,332.0,69.0,51.25,0.25,2,0.0,
333,333.0,78.0,51.5,0.5,2,0.0,
334,334.0,74.0,51.5,0.25,2,0.0,
335,335.0,69.0,51.75,0.25,2,0.0,
336,336.0,81.0,52.0,4.0,2,1.0,
337,337.0,62.0,52.0,0.5,2,1.0,
338,338.0,66.0,52.0,0.5,2,1.0,
339,339.0,64.0,52.5,0.375,2,0.0,
340,340.0,67.0,52.5,0.375,2,0.0,
341,341.0,69.0,52.5,0.0,2,0.0,
342,342.0,62.0,52.875,0.125,2,0.0,
343,343.0,66.0,52.875,0.125,2,0.0,
344,344.0,61.0,53.0,0.5,2,0.0,
345,345.0,64.0,53.0,0.5,2,0.0,
346,346.0,62.0,53.5,0.5,2,0.0,
347,347.0,66.0,53.5,0.5,2,0.0,
348,348.0,64.0,54.0,0.5,2,1.0,
349,349.0,67.0,54.0,0.5,2,1.0,
350,350.0,66.0,54.5,0.5,2,0.0,
351,351.0,69.0,54.5,0.5,2,0.0,
352,352.0,64.0,55.0,0.5,2,0.0,
353,353.0,67.0,55.0,0.5,2,0.0,
354,354.0,62.0,55.5,0.5,2,0.0,
355,355.0,66.0,55.5,0.5,2,0.0,
356,356.0,74.0,56.0,0.5,2,1.0,
357,357.0,86.0,56.0,0.5,2,1.0,
358,358.0,66.0,56.0,0.5,2,1.0,
359,359.0,69.0,56.0,0.5,2,1.0,
360,360.0,73.0,56.5,0.5,2,0.0,
361,361.0,85.0,56.5,0.5,2,0.0,
362,362.0,64.0,56.5,0.5,2,0.0,
363,363.0,67.0,56.5,0.5,2,0.0,
364,364.0,70.0,56.5,0.5,2,0.0,
365,365.0,71.0,57.0,0.5,2,0.0,
366,366.0,83.0,57.0,0.5,2,0.0,
367,367.0,62.0,57.0,0.5,2,0.0,
368,368.0,66.0,57.0,0.5,2,0.0,
369,369.0,78.0,57.75,0.25,2,0.0,
370,370.0,71.0,58.0,0.5,2,1.0,
371,371.0,83.0,58.0,0.5,2,1.0,
372,372.0,62.0,58.0,0.5,2,1.0,
373,373.0,66.0,58.0,0.5,2,1.0,
374,374.0,69.0,58.5,0.5,2,0.0,
375,375.0,81.0,58.5,0.5,2,0.0,
376,376.0,60.0,58.5,0.5,2,0.0,
377,377.0,62.0,58.5,0.5,2,0.0,
378,378.0,66.0,58.5,0.5,2,0.0,
379,379.0,67.0,59.0,0.5,2,0.0,
380,380.0,79.0,59.0,0.5,2,0.0,
381,381.0,59.0,59.0,0.5,2,0.0,
382,382.0,62.0,59.0,0.5,2,0.0,
383,383.0,74.0,59.75,0.25,2,0.0,
384,384.0,67.0,60.0,0.5,2,1.0,
385,385.0,79.0,60.0,0.5,2,1.0,
386,386.0,59.0,60.0,0.5,2,1.0,
387,387.0,62.0,60.0,0.5,2,1.0,
388,388.0,66.0,60.5,0.5,2,0.0,
389,389.0,78.0,60.5,0.5,2,0.0,
390,390.0,57.0,60.5,0.5,2,0.0,
391,391.0,60.0,60.5,0.5,2,0.0,
392,392.0,63.0,60.5,0.5,2,0.0,
393,393.0,76.0,61.0,0.25,2,0.0,
394,394.0,55.0,61.0,1.0,2,0.0,
395,395.0,59.0,61.0,1.0,2,0.0,
396,396.0,64.0,61.0,1.0,2,0.0,
397,397.0,83.0,61.25,0.25,2,0.0,
398,398.0,79.0,61.5,0.25,2,0.0,
399,399.0,81.0,61.5,0.0,2,0.0,
400,400.0,78.0,61.75,0.125,2,0.0,
401,401.0,76.0,61.875,0.125,2,0.0,
402,402.0,74.0,62.0,0.5,2,1.0,
403,403.0,66.0,62.0,0.5,2,1.0,
404,404.0,57.0,62.0,1.0,2,1.0,
405,405.0,76.0,62.5,0.5,2,0.0,
406,406.0,61.0,62.5,0.5,2,0.0,
407,407.0,77.0,63.0,0.5,2,0.0,
408,408.0,61.0,63.0,0.5,2,0.0,
409,409.0,50.0,63.0,1.0,2,0.0,
410,410.0,78.0,63.5,0.5,2,0.0,
411,411.0,62.0,63.5,0.5,2,0.0,
412,412.0,86.0,64.0,0.5,2,1.0,
413,413.0,66.0,64.0,0.5,2,1.0,
414,414.0,69.0,64.0,0.5,2,1.0,
415,415.0,85.0,64.5,0.5,2,0.0,
416,416.0,64.0,64.5,0.5,2,0.0,
417,417.0,67.0,64.5,0.5,2,0.0,
418,418.0,70.0,64.5,0.5,2,0.0,
419,419.0,83.0,65.0,0.5,2,0.0,
420,420.0,62.0,65.0,0.5,2,0.0,
421,421.0,66.0,65.0,0.5,2,0.0,
422,422.0,71.0,65.0,0.5,2,0.0,
423,423.0,78.0,65.75,0.25,2,0.0,
424,424.0,83.0,66.0,0.5,2,1.0,
425,425.0,62.0,66.0,0.5,2,1.0,
426,426.0,66.0,66.0,0.5,2,1.0,
427,427.0,81.0,66.5,0.5,2,0.0,
428,428.0,60.0,66.5,0.5,2,0.0,
429,429.0,62.0,66.5,0.5,2,0.0,
430,430.0,66.0,66.5,0.5,2,0.0,
431,431.0,79.0,67.0,0.5,2,0.0,
432,432.0,59.0,67.0,0.5,2,0.0,
433,433.0,62.0,67.0,0.5,2,0.0,
434,434.0,67.0,67.0,0.5,2,0.0,
435,435.0,74.0,67.75,0.25,2,0.0,
436,436.0,79.0,68.0,0.5,2,1.0,
437,437.0,59.0,68.0,0.5,2,1.0,
438,438.0,62.0,68.0,0.5,2,1.0,
439,439.0,78.0,68.5,0.5,2,0.0,
440,440.0,57.0,68.5,0.5,2,0.0,
441,441.0,60.0,68.5,0.5,2,0.0,
442,442.0,63.0,68.5,0.5,2,0.0,
443,443.0,76.0,69.0,0.25,2,0.0,
444,444.0,55.0,69.0,1.0,2,0.0,
445,445.0,59.0,69.0,1.0,2,0.0,
446,446.0,64.0,69.0,1.0,2,0.0,
447,447.0,83.0,69.25,0.25,2,0.0,
448,448.0,79.0,69.5,0.25,2,0.0,
449,449.0,81.0,69.5,0.0,2,0.0,
450,450.0,78.0,69.75,0.125,2,0.0,
451,451.0,76.0,69.875,0.125,2,0.0,
452,452.0,74.0,70.0,0.25,2,1.0,
453,453.0,57.0,70.0,0.5,2,1.0,
454,454.0,62.0,70.0,0.5,2,1.0,
455,455.0,66.0,70.0,0.5,2,1.0,
456,456.0,78.0,70.25,0.25,2,0.0,
457,457.0,81.0,70.5,0.75,2,0.0,
458,458.0,57.0,71.0,0.5,2,0.0,
459,459.0,62.0,71.0,0.5,2,0.0,
460,460.0,66.0,71.0,0.5,2,0.0,
461,461.0,80.0,71.25,0.25,2,0.0,
462,462.0,79.0,71.5,0.25,2,0.0,
463,463.0,78.0,71.75,0.25,2,0.0,
464,464.0,83.0,72.0,0.16666667,2,1.0,
465,465.0,57.0,72.0,0.5,2,1.0,
466,466.0,62.0,72.0,0.5,2,1.0,
467,467.0,64.0,72.0,0.5,2,1.0,
468,468.0,79.0,72.166664,0.16666667,2,0.0,
469,469.0,76.0,72.333336,0.16666667,2,0.0,
470,470.0,76.0,72.5,1.5,2,0.0,
471,471.0,57.0,73.0,0.5,2,0.0,
472,472.0,61.0,73.0,0.5,2,0.0,
473,473.0,67.0,73.0,0.5,2,0.0,
474,474.0,74.0,74.0,0.25,2,1.0,
475,475.0,62.0,74.0,1.0,2,1.0,
476,476.0,66.0,74.0,1.0,2,1.0,
477,477.0,73.0,74.25,0.25,2,0.0,
478,478.0,74.0,74.5,0.25,2,0.0,
479,479.0,76.0,74.75,0.25,2,0.0,
480,480.0,74.0,75.0,0.25,2,0.0,
481,481.0,72.0,75.25,0.25,2,0.0,
482,482.0,71.0,75.5,0.25,2,0.0,
483,483.0,70.0,75.75,0.25,2,0.0,
484,484.0,71.0,76.0,0.5,2,1.0,
485,485.0,62.0,76.0,2.0,2,1.0,
486,486.0,55.0,76.0,0.5,2,1.0,
487,487.0,72.0,76.5,0.375,2,0.0,
488,488.0,57.0,76.5,0.375,2,0.0,
489,489.0,74.0,76.5,0.0,2,0.0,
490,490.0,71.0,76.875,0.125,2,0.0,
491,491.0,55.0,76.875,0.125,2,0.0,
492,492.0,69.0,77.0,0.5,2,0.0,
493,493.0,54.0,77.0,0.5,2,0.0,
494,494.0,71.0,77.5,0.5,2,0.0,
495,495.0,55.0,77.5,0.5,2,0.0,
496,496.0,72.0,78.0,0.5,2,1.0,
497,497.0,62.0,78.0,2.0,2,1.0,
498,498.0,57.0,78.0,0.5,2,1.0,
499,499.0,76.0,78.5,0.25,2,0.0,
500,500.0,60.0,78.5,0.25,2,0.0,
501,501.0,74.0,78.5,0.0,2,0.0,
502,502.0,72.0,78.5,0.0,2,0.0,
503,503.0,71.0,78.5,0.0,2,0.0,
504,504.0,72.0,78.5,0.0,2,0.0,
505,505.0,74.0,78.75,0.25,2,0.0,
506,506.0,59.0,78.75,0.25,2,0.0,
507,507.0,72.0,79.0,0.5,2,0.0,
508,508.0,57.0,79.0,0.5,2,0.0,
509,509.0,71.0,79.5,0.5,2,0.0,
510,510.0,55.0,79.5,0.5,2,0.0,
511,511.0,67.0,80.0,0.5,2,1.0,
512,512.0,72.0,80.0,0.5,2,1.0,
513,513.0,52.0,80.0,0.5,2,1.0,
514,514.0,64.0,80.0,0.5,2,1.0,
515,515.0,67.0,80.5,0.5,2,0.0,
516,516.0,71.0,80.5,0.5,2,0.0,
517,517.0,50.0,80.5,0.5,2,0.0,
518,518.0,62.0,80.5,0.5,2,0.0,
519,519.0,67.0,81.0,0.5,2,0.0,
520,520.0,76.0,81.0,0.5,2,0.0,
521,521.0,48.0,81.0,0.5,2,0.0,
522,522.0,60.0,81.0,0.5,2,0.0,
523,523.0,67.0,81.75,0.25,2,0.0,
524,524.0,74.0,81.75,0.25,2,0.0,
525,525.0,59.0,81.75,0.25,2,0.0,
526,526.0,72.0,82.0,0.25,2,1.0,
527,527.0,54.0,82.0,0.5,2,1.0,
528,528.0,69.0,82.25,0.25,2,0.0,
529,529.0,71.0,82.5,0.25,2,0.0,
530,530.0,55.0,82.5,0.5,2,0.0,
531,531.0,67.0,82.75,0.25,2,0.0,
532,532.0,71.0,83.0,0.5,2,0.0,
533,533.0,55.0,83.0,0.5,2,0.0,
534,534.0,50.0,83.0,1.0,2,0.0,
535,535.0,69.0,83.5,0.5,2,0.0,
536,536.0,54.0,83.5,0.5,2,0.0,
537,537.0,71.0,84.0,0.5,2,1.0,
538,538.0,62.0,84.0,2.0,2,1.0,
539,539.0,55.0,84.0,0.5,2,1.0,
540,540.0,72.0,84.5,0.375,2,0.0,
541,541.0,57.0,84.5,0.375,2,0.0,
542,542.0,72.0,84.5,0.0,2,0.0,
543,543.0,71.0,84.5,0.0,2,0.0,
544,544.0,69.0,84.5,0.0,2,0.0,
545,545.0,71.0,84.5,0.0,2,0.0,
546,546.0,74.0,84.5,0.0,2,0.0,
547,547.0,59.0,84.5,0.0,2,0.0,
548,548.0,71.0,84.875,0.125,2,0.0,
549,549.0,55.0,84.875,0.125,2,0.0,
550,550.0,69.0,85.0,0.5,2,0.0,
551,551.0,54.0,85.0,0.5,2,0.0,
552,552.0,71.0,85.5,0.5,2,0.0,
553,553.0,56.0,85.5,0.5,2,0.0,
554,554.0,72.0,86.0,0.25,2,1.0,
555,555.0,62.0,86.0,2.0,2,1.0,
556,556.0,57.0,86.0,0.5,2,1.0,
