,nid,pitch,onset,duration,ts,label,rid
130,130.0,77.0,23.5,0.5,3,0.0,
131,131.0,57.0,23.5,0.25,3,0.0,
132,132.0,60.0,23.75,0.25,3,0.0,
133,133.0,58.0,24.0,0.5,3,1.0,
134,134.0,65.0,24.5,0.5,3,0.0,
135,135.0,74.0,24.5,0.5,3,0.0,
136,136.0,46.0,25.0,0.5,3,0.0,
137,137.0,58.0,25.5,0.5,3,0.0,
138,138.0,67.0,25.5,0.5,3,0.0,
139,139.0,48.0,26.0,0.5,3,0.0,
140,140.0,55.0,26.5,0.5,3,0.0,
141,141.0,64.0,26.5,0.5,3,0.0,
142,142.0,82.0,27.0,0.25,3,1.0,
143,143.0,52.0,27.0,1.0,3,1.0,
144,144.0,55.0,27.0,1.0,3,1.0,
145,145.0,60.0,27.0,1.0,3,1.0,
146,146.0,81.0,27.25,0.25,3,0.0,
147,147.0,79.0,27.5,0.25,3,0.0,
148,148.0,81.0,27.75,0.25,3,0.0,
149,149.0,79.0,28.0,0.25,3,0.0,
150,150.0,77.0,28.25,0.25,3,0.0,
151,151.0,76.0,28.5,0.25,3,0.0,
152,152.0,77.0,28.75,0.25,3,0.0,
153,153.0,76.0,29.0,0.25,3,0.0,
154,154.0,74.0,29.25,0.25,3,0.0,
155,155.0,72.0,29.5,0.25,3,0.0,
156,156.0,70.0,29.75,0.25,3,0.0,
157,157.0,69.0,30.0,0.5,3,1.0,
158,158.0,53.0,30.0,0.25,3,1.0,
159,159.0,60.0,30.25,0.25,3,0.0,
160,160.0,81.0,30.5,1.0,3,0.0,
161,161.0,57.0,30.5,0.25,3,0.0,
162,162.0,60.0,30.75,0.25,3,0.0,
163,163.0,55.0,31.0,0.25,3,0.0,
164,164.0,64.0,31.25,0.25,3,0.0,
165,165.0,79.0,31.5,1.0,3,0.0,
166,166.0,58.0,31.5,0.25,3,0.0,
167,167.0,64.0,31.75,0.25,3,0.0,
168,168.0,57.0,32.0,0.25,3,0.0,
169,169.0,65.0,32.25,0.25,3,0.0,
170,170.0,77.0,32.5,0.5,3,0.0,
171,171.0,60.0,32.5,0.25,3,0.0,
172,172.0,65.0,32.75,0.25,3,0.0,
173,173.0,58.0,33.0,0.5,3,1.0,
174,174.0,65.0,33.5,0.5,3,0.0,
175,175.0,74.0,33.5,0.5,3,0.0,
176,176.0,46.0,34.0,0.5,3,0.0,
177,177.0,58.0,34.5,0.5,3,0.0,
178,178.0,67.0,34.5,0.5,3,0.0,
179,179.0,48.0,35.0,0.5,3,0.0,
180,180.0,55.0,35.5,0.5,3,0.0,
181,181.0,64.0,35.5,0.5,3,0.0,
182,182.0,57.0,36.0,0.33333334,3,1.0,
183,183.0,41.0,36.0,1.0,3,1.0,
184,184.0,53.0,36.0,1.0,3,1.0,
185,185.0,65.0,36.333332,0.33333334,3,0.0,
186,186.0,60.0,36.666668,0.33333334,3,0.0,
187,187.0,69.0,37.0,0.33333334,3,0.0,
188,188.0,65.0,37.333332,0.33333334,3,0.0,
189,189.0,60.0,37.666668,0.33333334,3,0.0,
190,190.0,58.0,38.0,0.33333334,3,0.0,
191,191.0,36.0,38.0,1.0,3,0.0,
192,192.0,48.0,38.0,1.0,3,0.0,
193,193.0,67.0,38.333332,0.33333334,3,0.0,
194,194.0,64.0,38.666668,0.33333334,3,0.0,
195,195.0,65.0,39.0,0.33333334,3,1.0,
196,196.0,29.0,39.0,1.0,3,1.0,
197,197.0,41.0,39.0,1.0,3,1.0,
198,198.0,57.0,39.333332,0.33333334,3,0.0,
199,199.0,60.0,39.666668,0.33333334,3,0.0,
200,200.0,67.0,40.0,0.33333334,3,0.0,
201,201.0,60.0,40.333332,0.33333334,3,0.0,
202,202.0,64.0,40.666668,0.33333334,3,0.0,
203,203.0,69.0,41.0,0.33333334,3,0.0,
204,204.0,60.0,41.333332,0.33333334,3,0.0,
205,205.0,65.0,41.666668,0.33333334,3,0.0,
206,206.0,60.0,42.0,0.33333334,3,1.0,
207,207.0,36.0,42.0,1.0,3,1.0,
208,208.0,48.0,42.0,1.0,3,1.0,
209,209.0,67.0,42.333332,0.33333334,3,0.0,
210,210.0,64.0,42.666668,0.33333334,3,0.0,
211,211.0,70.0,43.0,0.33333334,3,0.0,
212,212.0,67.0,43.333332,0.33333334,3,0.0,
213,213.0,64.0,43.666668,0.33333334,3,0.0,
214,214.0,60.0,44.0,0.33333334,3,0.0,
215,215.0,41.0,44.0,1.0,3,0.0,
216,216.0,53.0,44.0,1.0,3,0.0,
217,217.0,69.0,44.333332,0.33333334,3,0.0,
218,218.0,65.0,44.666668,0.33333334,3,0.0,
219,219.0,67.0,45.0,0.33333334,3,1.0,
220,220.0,48.0,45.0,1.0,3,1.0,
221,221.0,60.0,45.0,1.0,3,1.0,
222,222.0,60.0,45.333332,0.33333334,3,0.0,
223,223.0,64.0,45.666668,0.33333334,3,0.0,
224,224.0,69.0,46.0,0.33333334,3,0.0,
225,225.0,60.0,46.333332,0.33333334,3,0.0,
226,226.0,65.0,46.666668,0.33333334,3,0.0,
227,227.0,70.0,47.0,0.33333334,3,0.0,
228,228.0,60.0,47.333332,0.33333334,3,0.0,
229,229.0,67.0,47.666668,0.33333334,3,0.0,
230,230.0,69.0,48.0,0.33333334,3,1.0,
231,231.0,41.0,48.0,1.0,3,1.0,
232,232.0,53.0,48.0,1.0,3,1.0,
233,233.0,72.0,48.333332,0.33333334,3,0.0,
234,234.0,77.0,48.666668,0.33333334,3,0.0,
235,235.0,81.0,49.0,0.33333334,3,0.0,
236,236.0,77.0,49.333332,0.33333334,3,0.0,
237,237.0,74.0,49.666668,0.33333334,3,0.0,
238,238.0,72.0,50.0,0.33333334,3,0.0,
239,239.0,77.0,50.333332,0.33333334,3,0.0,
240,240.0,81.0,50.666668,0.33333334,3,0.0,
241,241.0,80.0,51.0,0.33333334,3,1.0,
242,242.0,53.0,51.0,1.0,3,1.0,
243,243.0,65.0,51.0,1.0,3,1.0,
244,244.0,74.0,51.333332,0.33333334,3,0.0,
245,245.0,71.0,51.666668,0.33333334,3,0.0,
246,246.0,72.0,52.0,0.33333334,3,0.0,
247,247.0,52.0,52.0,1.0,3,0.0,
248,248.0,64.0,52.0,1.0,3,0.0,
249,249.0,76.0,52.333332,0.33333334,3,0.0,
250,250.0,79.0,52.666668,0.33333334,3,0.0,
251,251.0,75.0,53.0,0.33333334,3,0.0,
252,252.0,72.0,53.333332,0.33333334,3,0.0,
253,253.0,70.0,53.666668,0.33333334,3,0.0,
254,254.0,69.0,54.0,0.33333334,3,1.0,
255,255.0,51.0,54.0,1.0,3,1.0,
256,256.0,63.0,54.0,1.0,3,1.0,
257,257.0,72.0,54.333332,0.33333334,3,0.0,
258,258.0,78.0,54.666668,0.33333334,3,0.0,
259,259.0,77.0,55.0,0.33333334,3,0.0,
260,260.0,50.0,55.0,1.0,3,0.0,
261,261.0,62.0,55.0,1.0,3,0.0,
262,262.0,74.0,55.333332,0.33333334,3,0.0,
263,263.0,70.0,55.666668,0.33333334,3,0.0,
264,264.0,69.0,56.0,0.33333334,3,0.0,
265,265.0,74.0,56.333332,0.33333334,3,0.0,
266,266.0,77.0,56.666668,0.33333334,3,0.0,
267,267.0,77.0,57.0,0.33333334,3,1.0,
268,268.0,50.0,57.0,1.0,3,1.0,
269,269.0,62.0,57.0,1.0,3,1.0,
270,270.0,71.0,57.333332,0.33333334,3,0.0,
271,271.0,68.0,57.666668,0.33333334,3,0.0,
272,272.0,69.0,58.0,0.33333334,3,0.0,
273,273.0,49.0,58.0,1.0,3,0.0,
274,274.0,61.0,58.0,1.0,3,0.0,
275,275.0,73.0,58.333332,0.33333334,3,0.0,
276,276.0,76.0,58.666668,0.33333334,3,0.0,
277,277.0,72.0,59.0,0.33333334,3,0.0,
278,278.0,69.0,59.333332,0.33333334,3,0.0,
279,279.0,67.0,59.666668,0.33333334,3,0.0,
280,280.0,66.0,60.0,0.33333334,3,1.0,
281,281.0,48.0,60.0,1.0,3,1.0,
282,282.0,60.0,60.0,1.0,3,1.0,
283,283.0,69.0,60.333332,0.33333334,3,0.0,
284,284.0,75.0,60.666668,0.33333334,3,0.0,
285,285.0,74.0,61.0,0.33333334,3,0.0,
286,286.0,47.0,61.0,1.0,3,0.0,
287,287.0,59.0,61.0,1.0,3,0.0,
288,288.0,71.0,61.333332,0.33333334,3,0.0,
289,289.0,67.0,61.666668,0.33333334,3,0.0,
290,290.0,65.0,62.0,0.33333334,3,0.0,
291,291.0,70.0,62.333332,0.33333334,3,0.0,
292,292.0,74.0,62.666668,0.33333334,3,0.0,
293,293.0,73.0,63.0,0.33333334,3,1.0,
294,294.0,46.0,63.0,1.0,3,1.0,
295,295.0,58.0,63.0,1.0,3,1.0,
296,296.0,67.0,63.333332,0.33333334,3,0.0,
297,297.0,64.0,63.666668,0.33333334,3,0.0,
298,298.0,65.0,64.0,0.33333334,3,0.0,
299,299.0,45.0,64.0,1.0,3,0.0,
300,300.0,57.0,64.0,1.0,3,0.0,
301,301.0,69.0,64.333336,0.33333334,3,0.0,
302,302.0,72.0,64.666664,0.33333334,3,0.0,
303,303.0,77.0,65.0,0.33333334,3,0.0,
304,304.0,72.0,65.333336,0.33333334,3,0.0,
305,305.0,69.0,65.666664,0.33333334,3,0.0,
306,306.0,67.0,66.0,0.33333334,3,1.0,
307,307.0,46.0,66.0,1.0,3,1.0,
308,308.0,58.0,66.0,1.0,3,1.0,
309,309.0,70.0,66.333336,0.33333334,3,0.0,
310,310.0,69.0,66.666664,0.33333334,3,0.0,
311,311.0,70.0,67.0,0.33333334,3,0.0,
312,312.0,74.0,67.333336,0.33333334,3,0.0,
313,313.0,73.0,67.666664,0.33333334,3,0.0,
314,314.0,74.0,68.0,0.33333334,3,0.0,
315,315.0,79.0,68.333336,0.33333334,3,0.0,
316,316.0,78.0,68.666664,0.33333334,3,0.0,
317,317.0,79.0,69.0,0.33333334,3,1.0,
318,318.0,82.0,69.333336,0.33333334,3,0.0,
319,319.0,81.0,69.666664,0.33333334,3,0.0,
320,320.0,82.0,70.0,0.33333334,3,0.0,
321,321.0,86.0,70.333336,0.33333334,3,0.0,
322,322.0,85.0,70.666664,0.33333334,3,0.0,
323,323.0,86.0,71.0,0.33333334,3,0.0,
324,324.0,82.0,71.333336,0.33333334,3,0.0,
325,325.0,81.0,71.666664,0.33333334,3,0.0,
326,326.0,82.0,72.0,0.33333334,3,1.0,
327,327.0,79.0,72.333336,0.33333334,3,0.0,
328,328.0,78.0,72.666664,0.33333334,3,0.0,
329,329.0,79.0,73.0,0.33333334,3,0.0,
330,330.0,74.0,73.333336,0.33333334,3,0.0,
331,331.0,73.0,73.666664,0.33333334,3,0.0,
332,332.0,74.0,74.0,0.33333334,3,0.0,
333,333.0,46.0,74.0,1.0,3,0.0,
334,334.0,58.0,74.0,1.0,3,0.0,
335,335.0,70.0,74.333336,0.33333334,3,0.0,
336,336.0,67.0,74.666664,0.33333334,3,0.0,
337,337.0,65.0,75.0,1.0,3,1.0,
338,338.0,57.0,75.0,1.0,3,1.0,
339,339.0,48.0,75.0,2.0,3,1.0,
340,340.0,64.0,76.0,1.0,3,0.0,
341,341.0,55.0,76.0,1.0,3,0.0,
342,342.0,36.0,78.0,1.0,3,1.0,
343,343.0,48.0,78.0,1.0,3,1.0,
344,344.0,40.0,79.0,1.0,3,0.0,
345,345.0,52.0,79.0,1.0,3,0.0,
346,346.0,43.0,80.0,1.0,3,0.0,
347,347.0,55.0,80.0,1.0,3,0.0,
348,348.0,79.0,81.0,0.25,3,1.0,
349,349.0,81.0,81.25,0.25,3,0.0,
350,350.0,79.0,81.5,0.25,3,0.0,
351,351.0,76.0,81.75,0.25,3,0.0,
352,352.0,79.0,82.0,0.25,3,0.0,
353,353.0,81.0,82.25,0.25,3,0.0,
354,354.0,79.0,82.5,0.25,3,0.0,
355,355.0,76.0,82.75,0.25,3,0.0,
356,356.0,77.0,83.0,0.25,3,0.0,
357,357.0,79.0,83.25,0.25,3,0.0,
358,358.0,77.0,83.5,0.25,3,0.0,
359,359.0,74.0,83.75,0.25,3,0.0,
360,360.0,76.0,84.0,0.25,3,1.0,
361,361.0,67.0,84.0,0.25,3,1.0,
362,362.0,77.0,84.25,0.25,3,0.0,
363,363.0,69.0,84.25,0.25,3,0.0,
364,364.0,76.0,84.5,0.25,3,0.0,
365,365.0,67.0,84.5,0.25,3,0.0,
366,366.0,72.0,84.75,0.25,3,0.0,
367,367.0,64.0,84.75,0.25,3,0.0,
368,368.0,76.0,85.0,0.25,3,0.0,
369,369.0,67.0,85.0,0.25,3,0.0,
370,370.0,77.0,85.25,0.25,3,0.0,
371,371.0,69.0,85.25,0.25,3,0.0,
372,372.0,76.0,85.5,0.25,3,0.0,
373,373.0,67.0,85.5,0.25,3,0.0,
374,374.0,72.0,85.75,0.25,3,0.0,
375,375.0,64.0,85.75,0.25,3,0.0,
376,376.0,74.0,86.0,0.25,3,0.0,
377,377.0,65.0,86.0,0.25,3,0.0,
378,378.0,76.0,86.25,0.25,3,0.0,
379,379.0,67.0,86.25,0.25,3,0.0,
380,380.0,74.0,86.5,0.25,3,0.0,
381,381.0,65.0,86.5,0.25,3,0.0,
382,382.0,71.0,86.75,0.25,3,0.0,
383,383.0,62.0,86.75,0.25,3,0.0,
384,384.0,72.0,87.0,1.5,3,1.0,
385,385.0,64.0,87.0,0.5,3,1.0,
386,386.0,55.0,87.5,0.5,3,0.0,
387,387.0,60.0,88.0,0.5,3,0.0,
388,388.0,74.0,88.5,0.25,3,0.0,
389,389.0,55.0,88.5,0.5,3,0.0,
390,390.0,76.0,88.75,0.25,3,0.0,
391,391.0,74.0,89.0,1.0,3,0.0,
392,392.0,59.0,89.0,1.0,3,0.0,
393,393.0,31.0,90.0,1.0,3,1.0,
394,394.0,43.0,90.0,1.0,3,1.0,
395,395.0,35.0,91.0,1.0,3,0.0,
396,396.0,47.0,91.0,1.0,3,0.0,
397,397.0,38.0,92.0,1.0,3,0.0,
398,398.0,50.0,92.0,1.0,3,0.0,
399,399.0,77.0,93.0,0.25,3,1.0,
400,400.0,79.0,93.25,0.25,3,0.0,
401,401.0,77.0,93.5,0.25,3,0.0,
402,402.0,74.0,93.75,0.25,3,0.0,
403,403.0,77.0,94.0,0.25,3,0.0,
404,404.0,79.0,94.25,0.25,3,0.0,
405,405.0,77.0,94.5,0.25,3,0.0,
406,406.0,74.0,94.75,0.25,3,0.0,
407,407.0,76.0,95.0,0.25,3,0.0,
408,408.0,77.0,95.25,0.25,3,0.0,
409,409.0,76.0,95.5,0.25,3,0.0,
410,410.0,72.0,95.75,0.25,3,0.0,
411,411.0,74.0,96.0,0.25,3,1.0,
412,412.0,65.0,96.0,0.25,3,1.0,
413,413.0,76.0,96.25,0.25,3,0.0,
414,414.0,67.0,96.25,0.25,3,0.0,
415,415.0,74.0,96.5,0.25,3,0.0,
416,416.0,65.0,96.5,0.25,3,0.0,
417,417.0,71.0,96.75,0.25,3,0.0,
418,418.0,62.0,96.75,0.25,3,0.0,
419,419.0,74.0,97.0,0.25,3,0.0,
420,420.0,65.0,97.0,0.25,3,0.0,
421,421.0,76.0,97.25,0.25,3,0.0,
422,422.0,67.0,97.25,0.25,3,0.0,
423,423.0,74.0,97.5,0.25,3,0.0,
424,424.0,65.0,97.5,0.25,3,0.0,
425,425.0,71.0,97.75,0.25,3,0.0,
426,426.0,62.0,97.75,0.25,3,0.0,
427,427.0,72.0,98.0,0.25,3,0.0,
428,428.0,64.0,98.0,0.25,3,0.0,
429,429.0,71.0,98.25,0.25,3,0.0,
430,430.0,65.0,98.25,0.25,3,0.0,
431,431.0,72.0,98.5,0.25,3,0.0,
432,432.0,64.0,98.5,0.25,3,0.0,
433,433.0,76.0,98.75,0.25,3,0.0,
434,434.0,60.0,98.75,0.25,3,0.0,
435,435.0,74.0,99.0,1.5,3,1.0,
436,436.0,65.0,99.0,0.5,3,1.0,
437,437.0,62.0,99.5,0.5,3,0.0,
438,438.0,59.0,100.0,0.5,3,0.0,
439,439.0,76.0,100.5,0.25,3,0.0,
440,440.0,55.0,100.5,0.5,3,0.0,
441,441.0,77.0,100.75,0.25,3,0.0,
442,442.0,76.0,101.0,1.0,3,0.0,
443,443.0,60.0,101.0,1.0,3,0.0,
444,444.0,40.0,102.0,1.0,3,1.0,
445,445.0,52.0,102.0,1.0,3,1.0,
446,446.0,79.0,102.333336,0.33333334,3,0.0,
447,447.0,77.0,102.666664,0.33333334,3,0.0,
448,448.0,76.0,103.0,0.33333334,3,0.0,
449,449.0,79.0,103.333336,0.33333334,3,0.0,
450,450.0,74.0,103.666664,0.33333334,3,0.0,
451,451.0,72.0,104.0,0.33333334,3,0.0,
452,452.0,79.0,104.333336,0.33333334,3,0.0,
453,453.0,70.0,104.666664,0.33333334,3,0.0,
454,454.0,41.0,105.0,1.0,3,1.0,
455,455.0,53.0,105.0,1.0,3,1.0,
456,456.0,70.0,105.333336,0.33333334,3,0.0,
457,457.0,68.0,105.666664,0.33333334,3,0.0,
458,458.0,69.0,106.0,0.33333334,3,0.0,
459,459.0,74.0,106.333336,0.33333334,3,0.0,
460,460.0,73.0,106.666664,0.33333334,3,0.0,
461,461.0,76.0,107.0,0.33333334,3,0.0,
462,462.0,74.0,107.333336,0.33333334,3,0.0,
463,463.0,77.0,107.666664,0.33333334,3,0.0,
464,464.0,42.0,108.0,1.0,3,1.0,
465,465.0,54.0,108.0,1.0,3,1.0,
466,466.0,81.0,108.333336,0.33333334,3,0.0,
467,467.0,79.0,108.666664,0.33333334,3,0.0,
468,468.0,78.0,109.0,0.33333334,3,0.0,
469,469.0,81.0,109.333336,0.33333334,3,0.0,
470,470.0,76.0,109.666664,0.33333334,3,0.0,
471,471.0,74.0,110.0,0.33333334,3,0.0,
472,472.0,81.0,110.333336,0.33333334,3,0.0,
473,473.0,72.0,110.666664,0.33333334,3,0.0,
474,474.0,43.0,111.0,1.0,3,1.0,
475,475.0,55.0,111.0,1.0,3,1.0,
476,476.0,72.0,111.333336,0.33333334,3,0.0,
477,477.0,70.0,111.666664,0.33333334,3,0.0,
478,478.0,71.0,112.0,0.33333334,3,0.0,
479,479.0,76.0,112.333336,0.33333334,3,0.0,
480,480.0,75.0,112.666664,0.33333334,3,0.0,
481,481.0,78.0,113.0,0.33333334,3,0.0,
482,482.0,76.0,113.333336,0.33333334,3,0.0,
483,483.0,79.0,113.666664,0.33333334,3,0.0,
484,484.0,44.0,114.0,1.0,3,1.0,
485,485.0,56.0,114.0,1.0,3,1.0,
486,486.0,83.0,114.333336,0.33333334,3,0.0,
487,487.0,81.0,114.666664,0.33333334,3,0.0,
488,488.0,80.0,115.0,0.33333334,3,0.0,
489,489.0,83.0,115.333336,0.33333334,3,0.0,
490,490.0,77.0,115.666664,0.33333334,3,0.0,
491,491.0,76.0,116.0,0.33333334,3,0.0,
492,492.0,83.0,116.333336,0.33333334,3,0.0,
493,493.0,74.0,116.666664,0.33333334,3,0.0,
494,494.0,45.0,117.0,1.0,3,1.0,
495,495.0,57.0,117.0,1.0,3,1.0,
496,496.0,71.0,117.333336,0.33333334,3,0.0,
497,497.0,72.0,117.666664,0.33333334,3,0.0,
498,498.0,77.0,118.0,1.0,3,0.0,
499,499.0,68.0,118.333336,0.33333334,3,0.0,
500,500.0,69.0,118.666664,0.33333334,3,0.0,
501,501.0,76.0,119.0,1.0,3,0.0,
502,502.0,66.0,119.333336,0.33333334,3,0.0,
503,503.0,67.0,119.666664,0.33333334,3,0.0,
504,504.0,65.0,120.0,1.0,3,1.0,
505,505.0,73.0,120.333336,0.33333334,3,0.0,
506,506.0,74.0,120.666664,0.33333334,3,0.0,
507,507.0,81.0,121.0,1.0,3,0.0,
508,508.0,64.0,121.333336,0.33333334,3,0.0,
509,509.0,65.0,121.666664,0.33333334,3,0.0,
510,510.0,79.0,122.0,1.0,3,0.0,
511,511.0,63.0,122.333336,0.33333334,3,0.0,
512,512.0,64.0,122.666664,0.33333334,3,0.0,
513,513.0,77.0,123.0,0.5,3,1.0,
514,514.0,62.0,123.0,1.0,3,1.0,
515,515.0,53.0,123.0,1.0,3,1.0,
516,516.0,79.0,123.0,0.0,3,1.0,
517,517.0,76.0,123.5,0.25,3,0.0,
518,518.0,74.0,123.75,0.25,3,0.0,
519,519.0,72.0,124.0,1.0,3,0.0,
520,520.0,64.0,124.0,1.0,3,0.0,
521,521.0,55.0,124.0,2.0,3,0.0,
522,522.0,71.0,125.0,0.75,3,0.0,
523,523.0,65.0,125.0,1.0,3,0.0,
524,524.0,69.0,125.75,0.125,3,0.0,
525,525.0,71.0,125.875,0.125,3,0.0,
526,526.0,72.0,126.0,1.0,3,1.0,
527,527.0,48.0,126.0,0.25,3,1.0,
528,528.0,52.0,126.25,0.25,3,0.0,
529,529.0,55.0,126.5,0.25,3,0.0,
530,530.0,60.0,126.75,0.25,3,0.0,
531,531.0,64.0,127.0,0.5,3,0.0,
532,532.0,71.0,127.25,0.25,3,0.0,
533,533.0,72.0,127.5,0.25,3,0.0,
534,534.0,74.0,127.75,0.25,3,0.0,
535,535.0,76.0,128.0,0.5,3,0.0,
536,536.0,77.0,128.0,0.0,3,0.0,
537,537.0,74.0,128.5,0.25,3,0.0,
538,538.0,72.0,128.75,0.25,3,0.0,
