,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
13,13,74.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.003436426166445017,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.003436426166445017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,62.0,12.0
14,14,58.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.004295532591640949,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.004295532591640949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
15,15,67.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.004295532591640949,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.004295532591640949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
16,16,43.0,0.0,1.0,3,0.0,0.75,0.0,0.0,0.0,0.0,3.0,0.005154639016836882,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.005154639016836882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,43.0,31.0
17,17,62.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.005154639016836882,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.005154639016836882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,43.0,31.0
18,18,70.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.005154639016836882,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.005154639016836882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,43.0,31.0
19,19,74.0,0.0,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.005154639016836882,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.005154639016836882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,43.0,31.0
20,20,58.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.006013745907694101,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.006013745907694101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
21,21,67.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.006013745907694101,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.006013745907694101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
22,22,73.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,3.75,0.006443298887461424,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.006443298887461424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
23,23,74.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,3.875,0.006658075377345085,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.006658075377345085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
24,24,46.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.006872852332890034,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.006872852332890034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62.0,46.0,16.0
25,25,55.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.006872852332890034,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.006872852332890034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,62.0,46.0,16.0
26,26,62.0,1.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.006872852332890034,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.006872852332890034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,62.0,46.0,16.0
27,27,58.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.007731958758085966,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.007731958758085966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
28,28,67.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.007731958758085966,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.007731958758085966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
29,29,43.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.008591065183281898,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.008591065183281898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,43.0,27.0
30,30,62.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.008591065183281898,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.008591065183281898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,43.0,27.0
31,31,70.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.008591065183281898,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.008591065183281898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,43.0,27.0
32,32,58.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.009450172074139118,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.009450172074139118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
33,33,67.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.009450172074139118,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.009450172074139118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
34,34,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.010309278033673763,0.3937007874015748,0.15500031000062,0.06102374409473228,0.010309278033673763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,50.0,31.0
35,35,57.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,6.0,0.010309278033673763,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.010309278033673763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,50.0,31.0
36,36,72.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,6.0,0.010309278033673763,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.010309278033673763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,50.0,31.0
37,37,81.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.010309278033673763,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.010309278033673763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,50.0,31.0
38,38,66.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,6.5,0.011168384924530983,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.011168384924530983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
39,39,69.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,6.5,0.011168384924530983,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.011168384924530983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
40,40,69.0,1.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.012027491815388203,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.012027491815388203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,69.0,5.0
41,41,72.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,7.0,0.012027491815388203,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.012027491815388203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,69.0,5.0
42,42,74.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,7.0,0.012027491815388203,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.012027491815388203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,69.0,5.0
43,43,66.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,7.5,0.012886597774922848,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.012886597774922848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
44,44,69.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,7.5,0.012886597774922848,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.012886597774922848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
45,45,69.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.013745704665780067,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.013745704665780067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,69.0,5.0
46,46,72.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,8.0,0.013745704665780067,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.013745704665780067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,69.0,5.0
47,47,74.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,8.0,0.013745704665780067,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.013745704665780067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,69.0,5.0
48,48,66.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,8.5,0.014604810625314713,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.014604810625314713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
49,49,69.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,8.5,0.014604810625314713,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.014604810625314713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
50,50,50.0,0.0,1.0,3,0.0,0.75,0.0,0.0,0.0,0.0,9.0,0.015463917516171932,0.3937007874015748,0.15500031000062,0.06102374409473228,0.015463917516171932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,50.0,24.0
51,51,69.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,9.0,0.015463917516171932,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.015463917516171932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,50.0,24.0
52,52,72.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,9.0,0.015463917516171932,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.015463917516171932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,50.0,24.0
53,53,74.0,0.0,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.015463917516171932,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.015463917516171932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,50.0,24.0
54,54,66.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,9.5,0.016323024407029152,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.016323024407029152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
55,55,69.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,9.5,0.016323024407029152,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.016323024407029152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
56,56,73.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,9.75,0.0167525764554739,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.0167525764554739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
57,57,74.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,9.875,0.016967354342341423,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.016967354342341423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
58,58,54.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,10.0,0.017182130366563797,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.017182130366563797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62.0,54.0,8.0
59,59,57.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,10.0,0.017182130366563797,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.017182130366563797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,62.0,54.0,8.0
60,60,62.0,1.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.017182130366563797,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.017182130366563797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,62.0,54.0,8.0
61,61,62.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,10.5,0.018041236326098442,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.018041236326098442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,62.0,7.0
62,62,69.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,10.5,0.018041236326098442,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.018041236326098442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,62.0,7.0
63,63,50.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,11.0,0.018900344148278236,0.3937007874015748,0.15500031000062,0.06102374409473228,0.018900344148278236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,50.0,22.0
