,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
10,10,62.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.01567602902650833,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.01567602902650833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,55.0,15.0
11,11,67.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.01567602902650833,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.01567602902650833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,55.0,15.0
12,12,70.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.01567602902650833,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.01567602902650833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,55.0,15.0
13,13,76.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,7.75,0.020248204469680786,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.020248204469680786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
14,14,79.0,2.0,0.33333334,3,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,8.0,0.02090137079358101,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.02090137079358101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
15,15,76.0,2.3333330154418945,0.33333334,3,0.0,0.3333333333333339,0.0,0.0,0.0,0.0,8.333333015441895,0.021772261708974838,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.021772261708974838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
16,16,70.0,2.6666669845581055,0.33333334,3,0.0,0.3333333333333339,0.0,0.0,0.0,0.0,8.666666984558105,0.022643152624368668,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.022643152624368668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
17,17,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.023514043539762497,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.023514043539762497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
18,18,52.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.028739385306835175,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.028739385306835175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,70.0,52.0,18.0
19,19,60.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.028739385306835175,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.028739385306835175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,52.0,18.0
20,20,67.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.028739385306835175,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.028739385306835175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,52.0,18.0
21,21,70.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.028739385306835175,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.028739385306835175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,52.0,18.0
22,22,53.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.03135205805301666,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.03135205805301666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,53.0,16.0
23,23,60.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.03135205805301666,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.03135205805301666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,53.0,16.0
24,24,65.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.03135205805301666,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03135205805301666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,53.0,16.0
25,25,69.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.03135205805301666,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.03135205805301666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,53.0,16.0
26,26,69.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,13.75,0.03592423349618912,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.03592423349618912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
27,27,72.0,2.0,0.33333334,3,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,14.0,0.03657739982008934,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03657739982008934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
28,28,69.0,2.3333330154418945,0.33333334,3,0.0,0.3333333333333339,0.0,0.0,0.0,0.0,14.333333015441895,0.03744829073548317,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.03744829073548317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
29,29,65.0,2.6666669845581055,0.33333334,3,0.0,0.3333333333333339,0.0,0.0,0.0,0.0,14.666666984558105,0.038319181650877,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.038319181650877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
30,30,77.0,0.0,6.0,3,1.0,6.0,0.0,0.0,0.0,0.0,15.0,0.03919007256627083,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.03919007256627083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
31,31,53.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.04180274158716202,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.04180274158716202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,53.0,7.0
32,32,60.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.04180274158716202,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.04180274158716202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,53.0,7.0
33,33,69.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,16.75,0.04376224800944328,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.04376224800944328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
34,34,53.0,2.0,1.0,3,1.0,0.33333333333333215,0.0,0.0,0.0,0.0,17.0,0.044415414333343506,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.044415414333343506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,53.0,19.0
35,35,57.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.044415414333343506,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.044415414333343506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,53.0,19.0
36,36,72.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.044415414333343506,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.044415414333343506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,53.0,19.0
37,37,69.0,2.333333969116211,0.33333334,3,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,17.33333396911621,0.045286305248737335,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.045286305248737335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
38,38,65.0,2.666666030883789,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,17.66666603088379,0.046157192438840866,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.046157192438840866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
39,39,75.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.047028087079524994,0.5905511811023622,0.348750697501395,0.20595513631972145,0.047028087079524994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
40,40,57.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.049640756100416183,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.049640756100416183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,57.0,3.0
41,41,60.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.049640756100416183,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.049640756100416183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,57.0,3.0
42,42,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,19.75,0.05160026252269745,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05160026252269745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
43,43,57.0,2.0,1.0,3,1.0,0.33333333333333215,0.0,0.0,0.0,0.0,20.0,0.05225342884659767,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05225342884659767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,57.0,18.0
44,44,65.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.05225342884659767,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.05225342884659767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,57.0,18.0
45,45,75.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.05225342884659767,0.5905511811023622,0.348750697501395,0.20595513631972145,0.05225342884659767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,57.0,18.0
46,46,72.0,2.333333969116211,0.33333334,3,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,20.33333396911621,0.0531243197619915,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.0531243197619915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
47,47,65.0,2.666666030883789,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,20.66666603088379,0.05399520695209503,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.05399520695209503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
48,48,74.0,0.0,1.0,3,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.05486610159277916,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.05486610159277916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
49,49,77.0,0.0,4.0,3,1.0,1.0,0.0,0.0,0.0,0.0,21.0,0.05486610159277916,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.05486610159277916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
50,50,58.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.05747877061367035,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.05747877061367035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,58.0,4.0
51,51,62.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.05747877061367035,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.05747877061367035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,58.0,4.0
52,52,65.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,22.75,0.059438277035951614,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.059438277035951614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
53,53,58.0,2.0,1.0,3,1.0,0.33333333333333215,0.0,0.0,0.0,0.0,23.0,0.06009144335985184,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.06009144335985184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,74.0,58.0,16.0
54,54,58.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.06009144335985184,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.06009144335985184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,74.0,58.0,16.0
55,55,74.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.06009144335985184,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.06009144335985184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,58.0,16.0
56,56,70.0,2.333333969116211,0.33333334,3,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,23.33333396911621,0.060962334275245667,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.060962334275245667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
57,57,65.0,2.666666030883789,0.33333334,3,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,23.66666603088379,0.0618332214653492,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.0618332214653492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
58,58,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.06270411610603333,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06270411610603333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
59,59,46.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.06531678885221481,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.06531678885221481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,46.0,16.0
60,60,62.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.06531678885221481,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.06531678885221481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,46.0,16.0
61,61,77.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,25.75,0.06727629154920578,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.06727629154920578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
62,62,46.0,2.0,1.0,3,1.0,0.33333333333333215,0.0,0.0,0.0,0.0,26.0,0.0679294541478157,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.0679294541478157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,46.0,28.0
