,nid,pitch,onset,duration,label
334,334,80,99.5,0.25,0
335,335,75,99.75,0.25,0
336,336,56,100.0,0.5,0
337,337,84,100.0,1.0,0
338,338,51,100.5,0.5,0
339,339,56,101.0,0.5,0
340,340,51,101.5,0.5,0
341,341,44,102.0,0.5,0
342,342,72,102.0,1.25,0
343,343,48,102.5,0.5,0
344,344,51,103.0,0.5,0
345,345,66,103.25,0.25,0
346,346,48,103.5,0.5,0
347,347,72,103.5,0.25,0
348,348,66,103.75,0.25,0
349,349,51,104.0,0.5,0
350,350,75,104.0,0.25,0
351,351,72,104.25,0.25,0
352,352,48,104.5,0.5,0
353,353,75,104.5,0.25,0
354,354,72,104.75,0.25,0
355,355,44,105.0,0.5,0
356,356,78,105.0,0.25,0
357,357,75,105.25,0.25,0
358,358,48,105.5,0.5,0
359,359,78,105.5,0.25,0
360,360,75,105.75,0.25,0
361,361,51,106.0,0.5,0
362,362,84,106.0,1.0,0
363,363,48,106.5,0.5,0
364,364,51,107.0,0.5,0
365,365,78,107.0,1.0,0
366,366,48,107.5,0.5,0
367,367,43,108.0,0.5,1
368,368,67,108.0,0.0,1
369,369,71,108.0,0.0,1
370,370,74,108.0,0.0,1
371,371,79,108.0,2.0,1
372,372,47,108.5,0.5,0
373,373,50,109.0,0.5,0
374,374,55,109.5,0.5,0
375,375,48,110.0,0.5,0
376,376,77,110.0,0.25,0
377,377,75,110.25,0.25,0
378,378,51,110.5,0.5,0
379,379,74,110.5,0.25,0
380,380,72,110.75,0.25,0
381,381,43,111.0,0.5,0
382,382,79,111.0,2.0,0
383,383,47,111.5,0.5,0
384,384,50,112.0,0.5,0
385,385,55,112.5,0.5,0
386,386,48,113.0,0.5,0
387,387,77,113.0,0.25,0
388,388,75,113.25,0.25,0
389,389,51,113.5,0.5,0
390,390,74,113.5,0.25,0
391,391,72,113.75,0.25,0
392,392,43,114.0,1.5,0
393,393,55,114.0,1.5,0
394,394,79,114.0,1.5,0
395,395,56,115.5,0.25,0
396,396,80,115.5,0.25,0
397,397,55,115.75,0.25,0
398,398,79,115.75,0.25,0
399,399,53,116.0,0.25,0
400,400,77,116.0,0.25,0
401,401,51,116.25,0.25,0
402,402,75,116.25,0.25,0
403,403,50,116.5,0.25,0
404,404,74,116.5,0.25,0
405,405,48,116.75,0.25,0
406,406,72,116.75,0.25,0
407,407,55,117.0,1.0,0
408,408,79,117.0,1.0,0
409,409,43,118.0,1.0,0
410,410,67,118.0,1.0,0
411,411,48,120.0,0.0,0
412,412,55,120.0,0.0,0
413,413,60,120.0,1.0,0
414,414,67,120.0,0.0,0
415,415,76,120.0,0.5,0
416,416,76,121.0,0.5,0
417,417,76,122.0,0.5,0
418,418,55,123.0,0.0,0
419,419,62,123.0,0.0,0
420,420,65,123.0,1.0,0
421,421,71,123.0,0.0,0
422,422,79,123.0,1.5,0
423,423,77,124.5,0.5,0
424,424,74,125.0,1.0,0
425,425,48,126.0,1.0,0
426,426,64,126.0,1.0,0
427,427,74,126.0,0.5,0
428,428,72,126.5,0.5,0
429,429,52,127.0,1.0,0
430,430,67,127.0,1.5,0
431,431,72,127.0,1.5,0
432,432,55,128.0,1.0,0
433,433,71,128.5,0.5,0
434,434,74,128.5,0.5,0
435,435,60,129.0,1.0,0
436,436,71,129.0,2.0,0
437,437,74,129.0,2.0,0
438,438,48,130.0,1.0,0
439,439,72,131.0,1.0,0
440,440,76,131.0,1.0,0
441,441,57,132.0,1.0,0
442,442,77,132.0,1.5,0
443,443,60,133.0,1.0,0
444,444,65,133.0,1.0,0
445,445,76,133.5,0.0,0
446,446,77,133.5,0.5,0
447,447,77,133.5,0.0,0
448,448,79,133.5,0.0,0
449,449,79,134.0,0.5,0
450,450,81,134.5,0.5,0
451,451,59,135.0,1.0,0
452,452,81,135.0,0.5,0
453,453,79,135.5,0.5,0
454,454,62,136.0,1.0,0
455,455,67,136.0,1.0,0
456,456,78,136.0,0.5,0
457,457,79,136.5,0.5,0
458,458,77,137.0,0.5,0
459,459,74,137.5,0.5,0
460,460,60,138.0,1.0,0
461,461,75,138.0,0.5,0
462,462,76,138.5,0.5,0
463,463,57,139.0,1.0,0
464,464,60,139.0,1.0,0
465,465,77,139.0,0.5,0
466,466,76,139.5,0.5,0
467,467,53,140.0,1.0,0
468,468,62,140.0,1.0,0
469,469,79,140.0,0.5,0
470,470,77,140.5,0.5,0
471,471,55,141.0,1.0,1
472,472,59,141.0,1.0,1
473,473,76,141.0,0.5,1
474,474,74,141.5,0.5,0
475,475,72,142.0,0.5,0
476,476,71,142.5,0.5,0
477,477,69,143.0,0.5,0
478,478,67,143.5,0.5,0
479,479,60,144.0,0.33333334,0
480,480,75,144.0,0.5,0
481,481,64,144.33333,0.33333334,0
482,482,76,144.5,0.5,0
483,483,67,144.66667,0.33333334,0
484,484,60,145.0,0.33333334,0
485,485,75,145.0,0.5,0
486,486,64,145.33333,0.33333334,0
487,487,76,145.5,0.5,0
488,488,67,145.66667,0.33333334,0
489,489,60,146.0,0.33333334,0
490,490,75,146.0,0.5,0
491,491,64,146.33333,0.33333334,0
492,492,76,146.5,0.5,0
493,493,67,146.66667,0.33333334,0
494,494,59,147.0,0.33333334,0
495,495,78,147.0,0.5,0
496,496,62,147.33333,0.33333334,0
497,497,79,147.5,0.5,0
498,498,67,147.66667,0.33333334,0
499,499,59,148.0,0.33333334,0
500,500,78,148.0,0.5,0
501,501,62,148.33333,0.33333334,0
502,502,79,148.5,0.5,0
503,503,67,148.66667,0.33333334,0
504,504,59,149.0,0.33333334,0
505,505,77,149.0,0.5,0
506,506,62,149.33333,0.33333334,0
507,507,74,149.5,0.5,0
508,508,67,149.66667,0.33333334,0
509,509,60,150.0,1.0,0
510,510,64,150.0,1.0,0
511,511,74,150.0,0.5,0
512,512,72,150.5,0.5,0
513,513,52,151.0,1.0,0
514,514,67,151.0,1.0,0
515,515,74,151.0,0.5,0
516,516,72,151.5,0.5,0
517,517,55,152.0,1.0,0
518,518,71,152.0,1.0,0
519,519,76,152.0,0.5,0
520,520,74,152.5,0.5,0
521,521,60,153.0,1.0,0
522,522,71,153.0,2.0,0
523,523,74,153.0,1.5,0
524,524,55,154.0,1.0,0
525,525,75,154.5,0.5,1
526,526,48,155.0,1.0,0
527,527,72,155.0,1.0,0
528,528,76,155.0,1.0,0
529,529,57,156.0,0.5,0
530,530,77,156.0,1.5,0
531,531,60,156.5,0.5,0
532,532,65,157.0,0.5,0
533,533,60,157.5,0.5,0
534,534,76,157.5,0.0,0
535,535,77,157.5,0.0,0
536,536,77,157.5,0.5,0
537,537,79,157.5,0.0,0
538,538,57,158.0,0.5,0
539,539,79,158.0,0.5,0
540,540,60,158.5,0.5,0
541,541,81,158.5,0.5,0
542,542,59,159.0,0.5,0
543,543,81,159.0,0.5,0
544,544,62,159.5,0.5,0
545,545,79,159.5,0.5,0
546,546,67,160.0,0.5,0
547,547,78,160.0,0.5,0
548,548,62,160.5,0.5,0
549,549,79,160.5,0.5,0
550,550,59,161.0,0.5,0
551,551,77,161.0,0.5,0
552,552,62,161.5,0.5,0
553,553,74,161.5,0.5,0
554,554,60,162.0,1.0,0
555,555,75,162.0,0.5,0
556,556,76,162.5,0.5,0
557,557,53,163.0,1.0,0
558,558,62,163.0,1.0,0
559,559,79,163.0,0.5,0
560,560,77,163.5,0.5,0
561,561,55,164.0,1.0,0
562,562,65,164.0,1.0,0
563,563,74,164.0,0.5,0
564,564,71,164.5,0.5,0
565,565,60,165.0,1.0,1
566,566,64,165.0,1.0,1
567,567,72,165.0,0.5,1
568,568,67,165.5,0.5,0
569,569,64,166.0,1.0,0
570,570,67,166.5,0.5,0
571,571,60,167.0,1.0,0
572,572,67,167.5,0.5,0
573,573,62,168.0,1.0,0
574,574,65,168.0,0.5,0
575,575,67,168.0,0.5,0
576,576,65,168.5,0.5,0
577,577,67,168.5,0.5,0
578,578,59,169.0,1.0,0
579,579,65,169.5,0.5,0
580,580,67,169.5,0.5,0
581,581,55,170.0,1.0,0
582,582,65,170.5,0.5,0
583,583,67,170.5,0.5,0
584,584,48,171.0,1.0,0
585,585,63,171.0,0.5,0
586,586,67,171.0,0.5,0
587,587,63,171.5,0.5,0
588,588,67,171.5,0.5,0
589,589,51,172.0,1.0,0
590,590,63,172.5,0.5,0
591,591,67,172.5,0.5,0
592,592,48,173.0,1.0,0
593,593,63,173.5,0.5,0
594,594,67,173.5,0.5,0
595,595,50,174.0,1.0,0
596,596,65,174.0,0.5,0
597,597,67,174.0,0.5,0
598,598,65,174.5,0.5,0
599,599,67,174.5,0.5,0
600,600,47,175.0,1.0,0
601,601,65,175.5,0.5,0
602,602,67,175.5,0.5,0
603,603,43,176.0,1.0,0
604,604,65,176.5,0.5,0
605,605,67,176.5,0.5,0
606,606,36,177.0,1.0,0
607,607,48,177.0,1.0,0
608,608,63,177.0,0.5,0
609,609,67,177.0,0.5,0
610,610,63,177.5,0.5,0
611,611,67,177.5,0.5,0
612,612,51,178.0,1.0,0
613,613,63,178.5,0.5,0
614,614,67,178.5,0.5,0
615,615,55,179.0,1.0,0
616,616,63,179.5,0.5,0
617,617,67,179.5,0.5,0
618,618,41,180.0,1.0,0
619,619,53,180.0,1.0,0
620,620,63,180.0,0.5,0
621,621,68,180.0,0.5,0
622,622,63,180.5,0.5,0
623,623,68,180.5,0.5,0
624,624,56,181.0,1.0,0
625,625,63,181.5,0.5,0
626,626,68,181.5,0.5,0
627,627,60,182.0,1.0,0
628,628,63,182.5,0.5,0
629,629,68,182.5,0.5,0
630,630,34,183.0,1.0,0
631,631,46,183.0,1.0,0
632,632,62,183.0,0.5,0
633,633,68,183.0,0.5,0
634,634,62,183.5,0.5,0
635,635,68,183.5,0.5,0
636,636,50,184.0,1.0,0
637,637,62,184.5,0.5,0
638,638,68,184.5,0.5,0
639,639,53,185.0,1.0,0
640,640,62,185.5,0.5,0
641,641,68,185.5,0.5,0
642,642,39,186.0,1.0,0
643,643,51,186.0,1.0,0
644,644,62,186.0,0.5,0
645,645,67,186.0,0.5,0
646,646,62,186.5,0.5,0
647,647,67,186.5,0.5,0
648,648,55,187.0,1.0,0
649,649,62,187.5,0.5,0
650,650,67,187.5,0.5,0
651,651,58,188.0,1.0,0
652,652,62,188.5,0.5,0
653,653,67,188.5,0.5,0
654,654,32,189.0,1.0,0
655,655,44,189.0,1.0,0
656,656,60,189.0,0.5,0
657,657,67,189.0,0.5,0
658,658,60,189.5,0.5,0
659,659,67,189.5,0.5,0
660,660,56,190.0,1.0,0
661,661,60,190.5,0.5,0
662,662,67,190.5,0.5,0
663,663,38,191.0,1.0,0
664,664,50,191.0,1.0,0
665,665,60,191.0,0.5,0
666,666,65,191.0,0.5,0
667,667,60,191.5,0.5,0
668,668,65,191.5,0.5,0
669,669,62,192.0,1.0,0
670,670,60,192.5,0.5,0
671,671,65,192.5,0.5,0
672,672,31,193.0,1.0,0
673,673,43,193.0,1.0,0
674,674,59,193.0,0.5,0
675,675,65,193.0,0.5,0
676,676,59,193.5,0.5,0
677,677,65,193.5,0.5,0
678,678,55,194.0,1.0,0
679,679,59,194.5,0.5,0
680,680,65,194.5,0.5,0
681,681,56,195.0,1.0,0
682,682,60,195.5,0.5,0
683,683,63,195.5,0.5,0
684,684,55,196.0,1.0,0
685,685,60,196.5,0.5,0
686,686,63,196.5,0.5,0
687,687,54,197.0,1.0,0
688,688,60,197.5,0.5,0
689,689,63,197.5,0.5,0
690,690,55,198.0,1.0,1
691,691,59,198.0,0.5,1
692,692,62,198.0,0.5,1
693,693,63,198.5,0.5,0
694,694,67,198.5,0.5,0
695,695,62,199.0,0.5,0
696,696,65,199.0,0.5,0
697,697,60,199.5,0.5,0
698,698,63,199.5,0.5,0
699,699,59,200.0,0.5,0
700,700,62,200.0,0.5,0
701,701,54,200.5,0.5,0
702,702,60,200.5,0.5,0
703,703,63,200.5,0.5,0
704,704,55,201.0,1.0,0
705,705,59,201.0,0.5,0
706,706,62,201.0,0.5,0
707,707,63,201.5,0.5,0
708,708,67,201.5,0.5,0
709,709,62,202.0,0.5,0
710,710,65,202.0,0.5,0
711,711,60,202.5,0.5,0
712,712,63,202.5,0.5,0
713,713,59,203.0,0.5,0
714,714,62,203.0,0.5,0
715,715,54,203.5,0.5,0
716,716,60,203.5,0.5,0
717,717,63,203.5,0.5,0
718,718,55,204.0,0.5,0
719,719,59,204.0,0.5,0
720,720,62,204.0,0.5,0
721,721,54,204.5,0.5,0
722,722,60,204.5,0.5,0
723,723,63,204.5,0.5,0
724,724,55,205.0,0.5,0
725,725,59,205.0,0.5,0
726,726,62,205.0,0.5,0
727,727,54,205.5,0.5,0
728,728,60,205.5,0.5,0
729,729,63,205.5,0.5,0
730,730,55,206.0,0.5,0
731,731,59,206.0,0.5,0
732,732,62,206.0,0.5,0
733,733,54,206.5,0.5,0
734,734,60,206.5,0.5,0
735,735,63,206.5,0.5,0
736,736,55,207.0,1.0,0
737,737,59,207.0,0.5,0
738,738,62,207.0,0.5,0
739,739,58,207.5,0.5,0
740,740,61,207.5,0.5,0
741,741,59,208.0,0.5,0
742,742,62,208.0,0.5,0
743,743,61,208.5,0.5,0
744,744,64,208.5,0.5,0
745,745,62,209.0,0.5,0
746,746,65,209.0,0.5,0
747,747,64,209.5,0.5,0
748,748,67,209.5,0.5,0
749,749,53,210.0,1.0,0
750,750,65,210.0,1.0,0
751,751,69,210.0,1.0,0
752,752,53,211.0,1.0,0
753,753,60,211.0,1.0,0
754,754,65,211.0,1.0,0
755,755,69,211.0,1.0,0
756,756,53,212.0,1.0,0
757,757,60,212.0,1.0,0
758,758,65,212.0,1.0,0
759,759,69,212.0,1.0,0
760,760,53,213.0,2.0,0
761,761,60,213.0,3.0,0
762,762,65,213.0,2.0,0
763,763,69,213.0,2.0,0
764,764,48,215.0,1.0,0
765,765,60,215.0,1.0,0
766,766,64,215.0,1.0,0
767,767,67,215.0,1.0,0
768,768,43,216.0,1.0,0
769,769,59,216.0,1.0,0
770,770,62,216.0,1.0,0
771,771,65,216.0,1.0,0
772,772,67,216.0,0.0,0
773,773,43,217.0,1.0,0
774,774,59,217.0,1.0,0
775,775,62,217.0,1.0,0
776,776,65,217.0,1.0,0
777,777,43,218.0,1.0,0
778,778,59,218.0,1.0,0
779,779,62,218.0,1.0,0
780,780,65,218.0,1.0,0
781,781,43,219.0,2.0,0
782,782,59,219.0,2.0,0
783,783,62,219.0,2.0,0
784,784,65,219.0,2.0,0
785,785,45,221.0,1.0,0
786,786,60,221.0,1.0,0
787,787,64,221.0,1.0,0
788,788,41,222.0,1.0,0
789,789,64,222.0,0.5,0
790,790,67,222.0,0.5,0
791,791,62,222.5,0.5,0
792,792,65,222.5,0.5,0
793,793,43,223.0,1.0,0
794,794,60,223.0,1.0,0
795,795,64,223.0,1.0,0
796,796,43,224.0,1.0,0
797,797,59,224.0,1.0,0
798,798,62,224.0,1.0,0
799,799,48,225.0,1.0,1
800,800,60,225.0,0.5,1
801,801,64,225.0,0.5,1
802,802,72,225.5,0.5,0
803,803,74,226.0,0.5,0
804,804,76,226.5,0.5,0
805,805,77,227.0,0.5,0
806,806,79,227.5,0.5,0
807,807,60,228.0,1.0,0
808,808,65,228.0,1.0,0
809,809,81,228.0,1.0,0
810,810,60,229.0,1.0,0
811,811,65,229.0,1.0,0
812,812,81,229.0,1.0,0
813,813,60,230.0,1.0,0
814,814,65,230.0,1.0,0
815,815,81,230.0,1.0,0
816,816,60,231.0,3.0,0
817,817,65,231.0,2.0,0
818,818,81,231.0,1.5,0
819,819,83,232.5,0.25,0
820,820,81,232.75,0.25,0
821,821,64,233.0,1.0,0
822,822,79,233.0,1.0,0
823,823,55,234.0,1.0,0
824,824,62,234.0,1.0,0
825,825,71,234.0,1.0,0
826,826,77,234.0,1.0,0
827,827,79,234.0,0.0,0
828,828,55,235.0,1.0,0
829,829,62,235.0,1.0,0
830,830,71,235.0,1.0,0
831,831,77,235.0,1.0,0
832,832,55,236.0,1.0,0
833,833,62,236.0,1.0,0
834,834,71,236.0,1.0,0
835,835,77,236.0,1.0,0
836,836,55,237.0,2.0,0
837,837,62,237.0,2.0,0
838,838,71,237.0,2.0,0
839,839,77,237.0,2.0,0
840,840,57,239.0,1.0,0
841,841,60,239.0,1.0,0
842,842,72,239.0,1.0,0
843,843,76,239.0,1.0,0
844,844,53,240.0,1.0,0
845,845,76,240.0,0.5,0
846,846,79,240.0,0.5,0
847,847,74,240.5,0.5,0
848,848,77,240.5,0.5,0
849,849,55,241.0,1.0,0
850,850,72,241.0,1.0,0
851,851,76,241.0,1.0,0
852,852,53,242.0,1.0,0
853,853,71,242.0,1.0,0
854,854,74,242.0,1.0,0
855,855,40,243.0,0.5,1
856,856,52,243.0,0.5,1
857,857,76,243.0,0.5,1
858,858,79,243.0,0.5,1
859,859,76,243.5,0.5,0
860,860,79,243.5,0.5,0
861,861,56,244.0,0.5,0
862,862,74,244.5,0.5,0
863,863,77,244.5,0.5,0
864,864,57,245.0,0.5,0
865,865,72,245.5,0.5,0
866,866,76,245.5,0.5,0
867,867,53,246.0,0.5,0
868,868,65,246.5,0.5,0
869,869,74,246.5,0.5,0
