,nid,pitch,onset,duration,label
69,69,68,9.75,0.25,0
70,70,53,9.75,0.25,0
71,71,67,10.0,1.0,0
72,72,63,10.0,1.0,0
73,73,57,10.0,0.25,0
74,74,58,10.25,0.25,0
75,75,55,10.5,0.25,0
76,76,51,10.75,0.25,0
77,77,65,11.0,0.25,0
78,78,62,11.0,0.5,0
79,79,46,11.0,0.5,0
80,80,67,11.25,0.25,0
81,81,68,11.5,0.25,0
82,82,69,11.75,0.25,0
83,83,70,12.0,0.625,1
84,84,51,12.0,0.25,1
85,85,55,12.25,0.25,0
86,86,58,12.5,0.25,0
87,87,74,12.625,0.125,0
88,88,75,12.75,0.125,0
89,89,55,12.75,0.25,0
90,90,70,12.875,0.125,0
91,91,67,13.0,0.25,0
92,92,51,13.0,0.25,0
93,93,67,13.25,0.25,0
94,94,55,13.25,0.25,0
95,95,67,13.5,0.25,0
96,96,58,13.5,0.25,0
97,97,67,13.75,0.25,0
98,98,55,13.75,0.25,0
99,99,67,14.0,0.875,0
100,100,63,14.0,1.0,0
101,101,46,14.0,0.25,0
102,102,51,14.25,0.25,0
103,103,55,14.5,0.25,0
104,104,51,14.75,0.25,0
105,105,68,14.875,0.125,0
106,106,65,15.0,0.5,0
107,107,62,15.0,0.5,0
108,108,46,15.0,0.25,0
109,109,50,15.25,0.25,0
110,110,53,15.5,0.25,0
111,111,70,15.625,0.125,0
112,112,68,15.75,0.125,0
113,113,50,15.75,0.25,0
114,114,65,15.875,0.125,0
115,115,63,16.0,1.0,1
116,116,51,16.0,1.0,1
117,117,55,16.25,0.25,0
118,118,58,16.5,0.25,0
119,119,55,16.75,0.25,0
120,120,65,17.0,1.0,0
121,121,62,17.0,0.25,0
122,122,46,17.0,1.0,0
123,123,58,17.25,0.25,0
124,124,62,17.5,0.25,0
125,125,58,17.75,0.25,0
126,126,67,18.0,0.375,0
127,127,63,18.0,0.5,0
128,128,39,18.0,1.0,0
129,129,68,18.375,0.125,0
130,130,70,18.5,0.125,0
131,131,72,18.625,0.125,0
132,132,74,18.75,0.125,0
133,133,75,18.875,0.125,0
134,134,70,19.0,0.25,0
135,135,75,19.5,0.125,0
136,136,74,19.625,0.125,0
137,137,73,19.75,0.125,0
138,138,72,19.875,0.125,0
139,139,71,20.0,0.25,1
140,140,55,20.25,0.25,0
141,141,63,20.25,0.25,0
142,142,75,20.5,0.125,0
143,143,74,20.625,0.125,0
144,144,73,20.75,0.125,0
145,145,72,20.875,0.125,0
146,146,71,21.0,0.25,0
147,147,55,21.25,0.25,0
148,148,63,21.25,0.25,0
149,149,75,21.5,0.125,0
150,150,74,21.625,0.125,0
151,151,73,21.75,0.125,0
152,152,72,21.875,0.125,0
153,153,71,22.0,1.0,0
154,154,55,22.0,1.0,0
155,155,63,22.0,1.25,0
156,156,72,23.0,0.25,0
157,157,56,23.0,0.25,0
158,158,65,23.5,0.125,0
159,159,67,23.625,0.125,0
160,160,68,23.75,0.125,0
161,161,69,23.875,0.125,0
162,162,70,24.0,0.625,1
163,163,51,24.5,0.5,0
164,164,43,24.5,0.5,0
165,165,72,24.625,0.125,0
166,166,74,24.75,0.125,0
167,167,75,24.875,0.125,0
168,168,63,25.0,0.75,0
169,169,58,25.0,0.75,0
170,170,55,25.0,0.5,0
171,171,46,25.0,1.0,0
172,172,56,25.5,0.5,0
173,173,67,25.75,0.125,0
174,174,62,25.75,0.25,0
175,175,65,25.875,0.125,0
176,176,63,26.0,0.5,0
177,177,51,26.0,0.5,0
178,178,55,26.0,0.5,0
179,179,63,26.5,0.5,0
180,180,51,26.5,0.5,0
181,181,55,26.5,0.5,0
182,182,77,28.0,1.0,1
183,183,74,28.0,0.25,1
184,184,58,28.0,2.0,1
185,185,65,28.25,0.25,0
186,186,74,28.5,0.25,0
187,187,65,28.75,0.25,0
188,188,74,29.0,1.0,0
189,189,70,29.0,0.25,0
190,190,65,29.25,0.25,0
191,191,70,29.5,0.25,0
192,192,65,29.75,0.25,0
193,193,74,30.0,0.625,0
194,194,77,30.0,0.625,0
195,195,41,30.0,1.25,0
196,196,53,30.0,1.25,0
197,197,73,30.625,0.125,0
198,198,76,30.625,0.125,0
199,199,72,30.75,0.125,0
200,200,75,30.75,0.125,0
201,201,70,30.875,0.125,0
202,202,74,30.875,0.125,0
203,203,69,31.0,0.25,0
204,204,72,31.0,0.25,0
205,205,74,31.5,0.125,0
206,206,78,31.5,0.125,0
207,207,75,31.625,0.125,0
208,208,79,31.625,0.125,0
209,209,74,31.75,0.125,0
210,210,78,31.75,0.125,0
211,211,75,31.875,0.125,0
212,212,79,31.875,0.125,0
213,213,69,32.0,0.25,1
214,214,72,32.0,0.25,1
215,215,66,32.0,0.125,1
216,216,65,32.125,0.125,0
217,217,66,32.25,0.125,0
218,218,65,32.375,0.125,0
219,219,74,32.5,0.125,0
220,220,78,32.5,0.125,0
221,221,75,32.625,0.125,0
222,222,79,32.625,0.125,0
223,223,74,32.75,0.125,0
224,224,78,32.75,0.125,0
225,225,75,32.875,0.125,0
226,226,79,32.875,0.125,0
227,227,69,33.0,0.25,0
228,228,72,33.0,0.25,0
229,229,66,33.0,0.125,0
230,230,65,33.125,0.125,0
231,231,66,33.25,0.125,0
232,232,65,33.375,0.125,0
233,233,71,33.5,0.125,0
234,234,72,33.625,0.125,0
235,235,74,33.75,0.125,0
236,236,75,33.875,0.125,0
237,237,77,34.0,0.75,0
238,238,60,34.25,0.25,0
239,239,63,34.5,0.25,0
240,240,79,34.75,0.125,0
241,241,69,34.75,0.25,0
242,242,75,34.875,0.125,0
243,243,74,35.0,0.25,0
244,244,58,35.0,0.25,0
245,245,70,35.0,0.25,0
246,246,77,35.5,0.1875,0
247,247,74,35.6875,0.0625,0
248,248,77,35.75,0.1875,0
249,249,74,35.9375,0.0625,0
250,250,82,36.0,0.5,1
251,251,50,36.0,0.25,1
252,252,53,36.25,0.25,0
253,253,82,36.5,1.125,0
254,254,58,36.5,0.25,0
255,255,53,36.75,0.25,0
256,256,50,37.0,0.25,0
257,257,53,37.25,0.25,0
258,258,58,37.5,0.25,0
259,259,84,37.625,0.125,0
260,260,86,37.75,0.125,0
261,261,53,37.75,0.25,0
262,262,82,37.875,0.125,0
263,263,81,38.0,0.25,0
264,264,51,38.0,0.25,0
265,265,79,38.25,0.25,0
266,266,55,38.25,0.25,0
267,267,79,38.5,1.125,0
268,268,58,38.5,0.25,0
269,269,55,38.75,0.25,0
270,270,51,39.0,0.25,0
271,271,55,39.25,0.25,0
272,272,58,39.5,0.25,0
273,273,81,39.625,0.125,0
274,274,82,39.75,0.125,0
275,275,55,39.75,0.25,0
276,276,79,39.875,0.125,0
277,277,77,40.0,0.25,1
278,278,53,40.0,0.25,1
279,279,75,40.25,0.25,0
280,280,57,40.25,0.25,0
281,281,75,40.5,0.75,0
282,282,60,40.5,0.25,0
283,283,57,40.75,0.25,0
284,284,53,41.0,0.25,0
285,285,75,41.25,0.25,0
286,286,57,41.25,0.25,0
287,287,75,41.5,0.25,0
288,288,60,41.5,0.25,0
289,289,75,41.75,0.25,0
290,290,57,41.75,0.25,0
291,291,73,42.0,0.5,0
292,292,55,42.0,0.25,0
293,293,58,42.25,0.25,0
294,294,74,42.5,0.5,0
295,295,62,42.5,0.25,0
296,296,58,42.75,0.25,0
297,297,55,43.0,0.25,0
298,298,70,43.125,0.125,0
299,299,72,43.25,0.125,0
300,300,58,43.25,0.25,0
301,301,74,43.375,0.125,0
302,302,75,43.5,0.125,0
303,303,62,43.5,0.25,0
304,304,77,43.625,0.125,0
305,305,79,43.75,0.125,0
306,306,58,43.75,0.25,0
307,307,81,43.875,0.125,0
308,308,82,44.0,0.1875,1
309,309,50,44.0,0.25,1
310,310,77,44.1875,0.0625,0
311,311,86,44.25,0.1875,0
312,312,53,44.25,0.25,0
313,313,82,44.4375,0.0625,0
314,314,89,44.5,0.625,0
315,315,58,44.5,0.25,0
316,316,53,44.75,0.25,0
317,317,50,45.0,0.25,0
318,318,86,45.125,0.125,0
319,319,83,45.25,0.125,0
320,320,53,45.25,0.25,0
321,321,80,45.375,0.125,0
322,322,77,45.5,0.125,0
323,323,56,45.5,0.25,0
324,324,74,45.625,0.125,0
325,325,71,45.75,0.125,0
326,326,53,45.75,0.25,0
327,327,68,45.875,0.125,0
328,328,67,46.0,0.25,0
329,329,51,46.0,0.25,0
330,330,78,46.25,0.5,0
331,331,55,46.25,0.25,0
332,332,60,46.5,0.25,0
333,333,79,46.75,0.5,0
334,334,55,46.75,0.25,0
335,335,52,47.0,0.25,0
336,336,81,47.25,0.5,0
337,337,55,47.25,0.25,0
338,338,61,47.5,0.25,0
339,339,82,47.75,0.5,0
340,340,55,47.75,0.25,0
341,341,53,48.0,0.25,1
342,342,86,48.25,0.125,0
343,343,58,48.25,0.25,0
344,344,89,48.375,0.125,0
345,345,77,48.5,0.625,0
346,346,62,48.5,0.25,0
347,347,58,48.75,0.25,0
348,348,53,49.0,0.25,0
349,349,78,49.125,0.125,0
350,350,79,49.25,0.125,0
351,351,57,49.25,0.25,0
352,352,77,49.375,0.125,0
353,353,77,49.5,0.125,0
354,354,60,49.5,0.25,0
355,355,75,49.625,0.125,0
356,356,74,49.75,0.125,0
357,357,57,49.75,0.25,0
358,358,72,49.875,0.125,0
359,359,70,50.0,0.5,0
360,360,58,50.0,0.125,0
361,361,62,50.125,0.125,0
362,362,65,50.25,0.125,0
363,363,62,50.375,0.125,0
364,364,65,50.5,0.125,0
365,365,62,50.625,0.125,0
366,366,65,50.75,0.125,0
367,367,62,50.875,0.125,0
368,368,69,51.0,0.125,0
369,369,53,51.0,0.5,0
370,370,63,51.0,0.5,0
371,371,72,51.125,0.125,0
372,372,79,51.25,0.125,0
373,373,77,51.375,0.125,0
374,374,79,51.5,0.125,0
375,375,77,51.625,0.125,0
376,376,79,51.75,0.125,0
377,377,77,51.875,0.125,0
378,378,77,52.0,0.5,1
379,379,58,52.0,0.125,1
380,380,62,52.125,0.125,0
381,381,65,52.25,0.125,0
382,382,62,52.375,0.125,0
383,383,82,52.5,0.25,0
384,384,65,52.5,0.125,0
385,385,62,52.625,0.125,0
386,386,65,52.75,0.125,0
387,387,62,52.875,0.125,0
388,388,69,53.0,0.125,0
389,389,53,53.0,0.5,0
390,390,63,53.0,0.5,0
391,391,72,53.125,0.125,0
392,392,79,53.25,0.125,0
393,393,77,53.375,0.125,0
394,394,79,53.5,0.125,0
395,395,77,53.625,0.125,0
396,396,79,53.75,0.125,0
397,397,77,53.875,0.125,0
398,398,77,54.0,0.5,0
399,399,58,54.0,0.125,0
400,400,62,54.125,0.125,0
401,401,65,54.25,0.125,0
402,402,62,54.375,0.125,0
403,403,70,54.5,0.25,0
404,404,65,54.5,0.125,0
405,405,62,54.625,0.125,0
406,406,65,54.75,0.125,0
407,407,62,54.875,0.125,0
408,408,69,55.0,0.125,0
409,409,53,55.0,1.0,0
410,410,63,55.0,1.0,0
411,411,72,55.125,0.125,0
412,412,79,55.25,0.125,0
413,413,77,55.375,0.125,0
414,414,79,55.5,0.125,0
415,415,77,55.625,0.125,0
416,416,79,55.75,0.125,0
417,417,77,55.875,0.125,0
418,418,77,56.0,0.125,1
419,419,58,56.0,0.5,1
420,420,62,56.0,0.5,1
421,421,70,56.125,0.125,0
422,422,82,56.25,0.125,0
423,423,82,56.375,0.125,0
424,424,82,56.5,0.125,0
425,425,74,56.625,0.125,0
426,426,86,56.75,0.125,0
427,427,86,56.875,0.125,0
428,428,86,57.0,0.125,0
429,429,77,57.125,0.125,0
430,430,89,57.25,0.125,0
431,431,89,57.375,0.125,0
432,432,89,57.5,0.125,0
433,433,65,57.5,0.5,0
434,434,69,57.5,0.5,0
435,435,75,57.5,0.5,0
436,436,89,57.625,0.125,0
437,437,89,57.75,0.125,0
438,438,89,57.875,0.125,0
439,439,82,58.0,0.25,0
440,440,70,58.0,0.25,0
441,441,74,58.0,0.25,0
442,442,89,58.5,0.125,0
443,443,65,58.5,0.5,0
444,444,69,58.5,0.5,0
445,445,75,58.5,0.5,0
446,446,89,58.625,0.125,0
447,447,89,58.75,0.125,0
448,448,89,58.875,0.125,0
449,449,82,59.0,0.25,0
450,450,70,59.0,0.25,0
451,451,74,59.0,0.25,0
452,452,89,59.5,0.125,0
453,453,65,59.5,0.5,0
454,454,69,59.5,0.5,0
455,455,75,59.5,0.5,0
456,456,89,59.625,0.125,0
457,457,89,59.75,0.125,0
458,458,89,59.875,0.125,0
459,459,82,60.0,0.25,1
460,460,70,60.0,0.25,1
461,461,74,60.0,0.25,1
462,462,36,60.5,1.0,0
463,463,48,60.5,1.0,0
464,464,51,61.0,1.125,0
465,465,53,61.0,1.0,0
466,466,56,61.0,1.5,0
467,467,35,61.5,0.5,0
468,468,47,61.5,0.5,0
469,469,53,62.0,0.5,0
470,470,34,62.0,0.5,0
471,471,46,62.0,0.5,0
472,472,50,62.125,0.125,0
473,473,53,62.25,0.125,0
474,474,56,62.375,0.125,0
475,475,62,62.5,0.125,0
476,476,65,62.625,0.125,0
477,477,68,62.75,0.125,0
478,478,74,62.875,0.125,0
479,479,77,63.0,0.125,0
480,480,80,63.125,0.125,0
481,481,70,64.0,0.625,1
482,482,51,64.0,0.25,1
483,483,55,64.25,0.25,0
484,484,58,64.5,0.25,0
485,485,69,64.625,0.0625,0
486,486,70,64.6875,0.0625,0
487,487,72,64.75,0.0625,0
488,488,55,64.75,0.25,0
489,489,70,64.8125,0.0625,0
490,490,69,64.875,0.0625,0
491,491,70,64.9375,0.0625,0
492,492,67,65.0,0.5,0
493,493,51,65.0,0.25,0
494,494,55,65.25,0.25,0
495,495,67,65.5,0.5,0
496,496,58,65.5,0.25,0
497,497,55,65.75,0.25,0
498,498,67,66.0,0.875,0
499,499,63,66.0,1.0,0
500,500,46,66.0,0.25,0
501,501,51,66.25,0.25,0
502,502,55,66.5,0.25,0
503,503,51,66.75,0.25,0
504,504,68,66.875,0.125,0
505,505,65,67.0,0.5,0
506,506,62,67.0,0.5,0
507,507,46,67.0,0.25,0
508,508,50,67.25,0.25,0
509,509,53,67.5,0.25,0
510,510,70,67.625,0.125,0
511,511,68,67.75,0.125,0
512,512,50,67.75,0.25,0
513,513,65,67.875,0.125,0
514,514,63,68.0,1.0,1
515,515,55,68.0,0.25,1
516,516,51,68.0,1.0,1
517,517,58,68.25,0.25,0
518,518,55,68.5,0.25,0
519,519,58,68.75,0.25,0
520,520,65,69.0,1.0,0
521,521,62,69.0,0.25,0
522,522,46,69.0,1.0,0
523,523,58,69.25,0.25,0
524,524,62,69.5,0.25,0
525,525,58,69.75,0.25,0
526,526,67,70.0,0.375,0
527,527,63,70.0,0.5,0
528,528,39,70.0,1.0,0
529,529,68,70.375,0.125,0
530,530,70,70.5,0.125,0
531,531,72,70.625,0.125,0
532,532,74,70.75,0.125,0
533,533,75,70.875,0.125,0
534,534,70,71.0,0.25,0
535,535,75,71.5,0.25,0
536,536,79,71.5,0.25,0
537,537,74,71.75,0.25,0
538,538,77,71.75,0.25,0
539,539,72,72.0,0.25,1
540,540,75,72.0,0.25,1
541,541,70,72.25,0.375,0
542,542,74,72.25,0.375,0
543,543,38,72.5,0.25,0
544,544,50,72.5,0.25,0
545,545,68,72.625,0.25,0
546,546,72,72.625,0.25,0
547,547,39,72.75,0.25,0
548,548,51,72.75,0.25,0
549,549,67,72.875,0.25,0
550,550,70,72.875,0.25,0
551,551,41,73.0,0.25,0
552,552,53,73.0,0.25,0
553,553,65,73.125,0.25,0
554,554,68,73.125,0.25,0
555,555,43,73.25,0.25,0
556,556,55,73.25,0.25,0
557,557,63,73.375,0.25,0
558,558,67,73.375,0.25,0
559,559,44,73.5,0.25,0
560,560,56,73.5,0.25,0
561,561,60,73.625,0.25,0
562,562,72,73.625,0.25,0
563,563,41,73.75,0.25,0
564,564,53,73.75,0.25,0
565,565,65,73.875,0.125,0
566,566,68,73.875,0.125,0
567,567,67,74.0,1.0,0
568,568,63,74.0,1.0,0
569,569,57,74.0,0.25,0
570,570,58,74.25,0.25,0
571,571,55,74.5,0.25,0
572,572,51,74.75,0.25,0
573,573,65,75.0,0.25,0
574,574,62,75.0,0.5,0
575,575,46,75.0,0.5,0
576,576,67,75.25,0.25,0
577,577,68,75.5,0.25,0
578,578,69,75.75,0.25,0
579,579,70,76.0,0.625,1
580,580,51,76.0,0.25,1
581,581,55,76.25,0.25,0
582,582,58,76.5,0.25,0
583,583,74,76.625,0.125,0
584,584,75,76.75,0.125,0
585,585,55,76.75,0.25,0
586,586,70,76.875,0.125,0
587,587,67,77.0,0.25,0
588,588,51,77.0,0.25,0
589,589,67,77.25,0.25,0
590,590,55,77.25,0.25,0
591,591,67,77.5,0.25,0
592,592,58,77.5,0.25,0
593,593,67,77.75,0.25,0
594,594,55,77.75,0.25,0
595,595,67,78.0,0.875,0
596,596,63,78.0,1.0,0
597,597,46,78.0,0.25,0
598,598,51,78.25,0.25,0
599,599,55,78.5,0.25,0
600,600,51,78.75,0.25,0
601,601,68,78.875,0.125,0
602,602,65,79.0,0.5,0
603,603,62,79.0,0.5,0
604,604,46,79.0,0.25,0
605,605,50,79.25,0.25,0
606,606,53,79.5,0.25,0
607,607,58,79.625,0.125,0
608,608,60,79.75,0.125,0
609,609,46,79.75,0.25,0
610,610,62,79.875,0.125,0
611,611,63,80.0,1.0,1
612,612,51,80.0,1.0,1
613,613,58,80.25,0.25,0
614,614,55,80.5,0.25,0
615,615,58,80.75,0.25,0
616,616,65,81.0,1.0,0
617,617,62,81.0,0.25,0
618,618,46,81.0,1.0,0
619,619,58,81.25,0.25,0
620,620,62,81.5,0.25,0
621,621,58,81.75,0.25,0
622,622,67,82.0,0.375,0
623,623,63,82.0,0.5,0
624,624,39,82.0,1.0,0
625,625,68,82.375,0.125,0
626,626,70,82.5,0.125,0
627,627,72,82.625,0.125,0
628,628,74,82.75,0.125,0
629,629,75,82.875,0.125,0
630,630,70,83.0,0.25,0
631,631,75,83.5,0.125,0
632,632,74,83.625,0.125,0
633,633,73,83.75,0.125,0
634,634,72,83.875,0.125,0
635,635,71,84.0,0.25,1
636,636,55,84.25,0.25,0
637,637,63,84.25,0.25,0
638,638,75,84.5,0.125,0
639,639,74,84.625,0.125,0
640,640,73,84.75,0.125,0
641,641,72,84.875,0.125,0
642,642,71,85.0,0.25,0
643,643,55,85.25,0.25,0
644,644,63,85.25,0.25,0
645,645,75,85.5,0.125,0
646,646,74,85.625,0.125,0
647,647,73,85.75,0.125,0
648,648,72,85.875,0.125,0
649,649,71,86.0,1.0,0
650,650,55,86.0,1.0,0
651,651,61,86.0,1.0,0
652,652,63,86.0,1.5,0
653,653,72,87.0,0.25,0
654,654,56,87.0,0.5,0
655,655,60,87.0,0.5,0
656,656,65,87.5,0.125,0
657,657,67,87.625,0.125,0
658,658,68,87.75,0.125,0
659,659,69,87.875,0.125,0
660,660,70,88.0,0.625,1
661,661,51,88.5,0.5,0
662,662,43,88.5,0.5,0
663,663,74,88.625,0.0625,0
664,664,72,88.6875,0.0625,0
665,665,75,88.75,0.0625,0
666,666,74,88.8125,0.0625,0
667,667,77,88.875,0.0625,0
668,668,75,88.9375,0.0625,0
669,669,63,89.0,0.75,0
670,670,58,89.0,0.75,0
671,671,55,89.0,0.5,0
672,672,46,89.0,1.0,0
673,673,56,89.5,0.5,0
674,674,67,89.75,0.125,0
675,675,62,89.75,0.25,0
676,676,65,89.875,0.125,0
677,677,63,90.0,0.5,0
678,678,51,90.0,0.5,0
679,679,55,90.0,0.5,0
680,680,63,90.5,0.5,0
681,681,51,90.5,0.5,0
682,682,55,90.5,0.5,0
683,683,51,92.0,1.0,1
684,684,60,92.0,1.0,1
685,685,32,92.0,0.25,1
686,686,44,92.25,0.25,0
687,687,44,92.5,0.25,0
688,688,44,92.75,0.25,0
689,689,49,93.0,1.0,0
690,690,58,93.0,1.0,0
691,691,44,93.0,0.25,0
692,692,44,93.25,0.25,0
693,693,44,93.5,0.25,0
694,694,44,93.75,0.25,0
695,695,63,94.0,1.125,0
696,696,56,94.0,1.0,0
697,697,48,94.0,1.0,0
698,698,44,94.0,0.25,0
699,699,44,94.25,0.25,0
700,700,44,94.5,0.25,0
701,701,44,94.75,0.25,0
702,702,55,95.0,0.125,0
703,703,46,95.0,1.0,0
704,704,39,95.0,0.25,0
705,705,65,95.125,0.125,0
706,706,63,95.25,0.125,0
707,707,39,95.25,0.25,0
708,708,65,95.375,0.125,0
709,709,61,95.5,0.125,0
710,710,39,95.5,0.25,0
711,711,63,95.625,0.125,0
712,712,61,95.75,0.125,0
713,713,39,95.75,0.25,0
714,714,63,95.875,0.125,0
715,715,51,96.0,1.0,1
716,716,60,96.0,1.0,1
717,717,32,96.0,0.25,1
718,718,44,96.25,0.25,0
719,719,44,96.5,0.25,0
720,720,44,96.75,0.25,0
721,721,49,97.0,1.0,0
722,722,58,97.0,1.0,0
723,723,44,97.0,0.25,0
724,724,44,97.25,0.25,0
725,725,44,97.5,0.25,0
726,726,44,97.75,0.25,0
727,727,63,98.0,1.125,0
728,728,56,98.0,1.0,0
729,729,48,98.0,1.0,0
730,730,44,98.0,0.25,0
731,731,44,98.25,0.25,0
732,732,44,98.5,0.25,0
733,733,44,98.75,0.25,0
734,734,55,99.0,0.125,0
735,735,46,99.0,1.0,0
736,736,39,99.0,0.25,0
737,737,65,99.125,0.125,0
738,738,63,99.25,0.125,0
739,739,39,99.25,0.25,0
740,740,65,99.375,0.125,0
741,741,61,99.5,0.125,0
742,742,39,99.5,0.25,0
743,743,63,99.625,0.125,0
744,744,61,99.75,0.125,0
745,745,39,99.75,0.25,0
746,746,63,99.875,0.125,0
747,747,56,100.0,0.5,1
748,748,60,100.0,0.5,1
749,749,44,100.0,0.25,1
750,750,56,100.25,0.25,0
751,751,60,100.5,1.0,0
752,752,68,100.5,1.0,0
753,753,56,100.5,0.25,0
754,754,56,100.75,0.25,0
755,755,56,101.0,0.25,0
756,756,56,101.25,0.25,0
757,757,63,101.5,0.5,0
758,758,67,101.5,0.5,0
759,759,56,101.5,0.25,0
760,760,56,101.75,0.25,0
761,761,63,102.0,0.25,0
762,762,67,102.0,0.25,0
763,763,56,102.0,1.0,0
764,764,61,102.25,0.25,0
765,765,65,102.25,0.25,0
766,766,60,102.5,0.5,0
767,767,63,102.5,0.5,0
768,768,74,103.0,0.25,0
769,769,75,103.25,0.25,0
770,770,77,103.5,0.25,0
771,771,75,103.75,0.25,0
772,772,75,104.0,0.25,1
773,773,51,104.0,0.25,1
774,774,67,104.25,0.25,0
775,775,58,104.25,0.25,0
776,776,67,104.5,0.75,0
777,777,61,104.5,0.25,0
778,778,58,104.75,0.25,0
779,779,51,105.0,0.25,0
780,780,67,105.25,0.25,0
781,781,58,105.25,0.25,0
782,782,68,105.5,0.25,0
783,783,61,105.5,0.25,0
784,784,70,105.75,0.25,0
785,785,58,105.75,0.25,0
786,786,70,106.0,0.375,0
787,787,51,106.0,0.25,0
788,788,56,106.25,0.25,0
789,789,72,106.375,0.125,0
790,790,68,106.5,0.5,0
791,791,60,106.5,0.25,0
792,792,56,106.75,0.25,0
793,793,74,107.0,0.125,0
794,794,51,107.0,0.25,0
795,795,75,107.125,0.125,0
796,796,74,107.25,0.125,0
797,797,56,107.25,0.25,0
798,798,75,107.375,0.125,0
799,799,74,107.5,0.125,0
800,800,60,107.5,0.25,0
801,801,75,107.625,0.125,0
802,802,77,107.75,0.125,0
803,803,56,107.75,0.25,0
804,804,75,107.875,0.125,0
805,805,75,108.0,0.25,1
806,806,51,108.0,0.25,1
807,807,70,108.25,0.25,0
808,808,55,108.25,0.25,0
809,809,70,108.5,0.75,0
810,810,58,108.5,0.25,0
811,811,55,108.75,0.25,0
812,812,51,109.0,0.25,0
813,813,70,109.25,0.25,0
814,814,55,109.25,0.25,0
815,815,72,109.5,0.25,0
816,816,58,109.5,0.25,0
817,817,73,109.75,0.25,0
818,818,55,109.75,0.25,0
819,819,71,110.0,0.5,0
820,820,51,110.0,0.25,0
821,821,56,110.25,0.25,0
822,822,72,110.5,0.25,0
823,823,60,110.5,0.25,0
824,824,56,110.75,0.25,0
825,825,71,111.0,0.125,0
826,826,51,111.0,0.5,0
827,827,72,111.125,0.125,0
828,828,71,111.25,0.125,0
829,829,72,111.375,0.125,0
830,830,71,111.5,0.125,0
831,831,72,111.625,0.125,0
832,832,73,111.75,0.125,0
833,833,72,111.875,0.125,0
834,834,70,112.0,0.5,1
835,835,74,112.0,0.5,1
836,836,77,112.0,0.5,1
837,837,80,112.0,0.5,1
838,838,50,112.0,0.25,1
839,839,53,112.25,0.25,0
840,840,80,112.5,1.0,0
841,841,58,112.5,0.25,0
842,842,53,112.75,0.25,0
843,843,50,113.0,0.5,0
844,844,55,114.0,0.5,0
845,845,51,114.0,1.0,0
846,846,39,114.0,0.25,0
847,847,79,114.0,0.0,0
848,848,80,114.0,0.0,0
849,849,82,114.0,0.0,0
850,850,80,114.0,0.0,0
851,851,79,114.0,0.0,0
852,852,77,114.0,0.0,0
853,853,75,114.0,0.0,0
854,854,74,114.0,0.0,0
855,855,72,114.0,0.0,0
856,856,70,114.0,0.0,0
857,857,68,114.0,0.0,0
858,858,67,114.0,0.0,0
859,859,65,114.0,0.0,0
860,860,63,114.0,0.0,0
861,861,62,114.0,0.0,0
862,862,60,114.0,0.0,0
863,863,58,114.0,0.0,0
864,864,56,114.0,0.0,0
865,865,43,114.25,0.25,0
866,866,46,114.5,0.25,0
867,867,43,114.75,0.25,0
868,868,39,115.0,0.5,0
869,869,53,115.5,0.0,0
870,870,51,115.5,0.0,0
