,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
18,18,81.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.75,0.005239521153271198,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.005239521153271198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,72.0,9.0
19,19,55.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.005988024175167084,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.005988024175167084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,55.0,24.0
20,20,71.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.005988024175167084,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.005988024175167084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,55.0,24.0
21,21,79.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.005988024175167084,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.005988024175167084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,55.0,24.0
22,22,55.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.007485029753297567,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.007485029753297567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,55.0,24.0
23,23,71.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.007485029753297567,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.007485029753297567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,55.0,24.0
24,24,79.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.007485029753297567,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.007485029753297567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,55.0,24.0
25,25,55.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.008982036262750626,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.008982036262750626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,55.0,23.0
26,26,69.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.008982036262750626,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.008982036262750626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,55.0,23.0
27,27,78.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.008982036262750626,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.008982036262750626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,55.0,23.0
28,28,55.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.010479042306542397,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.010479042306542397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,55.0,26.0
29,29,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.010479042306542397,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.010479042306542397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,55.0,26.0
30,30,81.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.010479042306542397,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.010479042306542397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,55.0,26.0
31,31,55.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.011976048350334167,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.011976048350334167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,55.0,24.0
32,32,71.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.011976048350334167,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.011976048350334167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,55.0,24.0
33,33,79.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.011976048350334167,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.011976048350334167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,55.0,24.0
34,34,55.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.013473053462803364,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.013473053462803364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,55.0,28.0
35,35,67.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.013473053462803364,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.013473053462803364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,55.0,28.0
36,36,83.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.013473053462803364,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.013473053462803364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,55.0,28.0
37,37,55.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.014970059506595135,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.014970059506595135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,55.0,26.0
38,38,66.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.014970059506595135,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.014970059506595135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,55.0,26.0
39,39,81.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.014970059506595135,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.014970059506595135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,55.0,26.0
40,40,55.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.01646706648170948,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.01646706648170948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,55.0,29.0
41,41,69.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.01646706648170948,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.01646706648170948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,55.0,29.0
42,42,84.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.01646706648170948,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.01646706648170948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,55.0,29.0
43,43,55.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,6.0,0.01796407252550125,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.01796407252550125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,55.0,28.0
44,44,67.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,6.0,0.01796407252550125,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.01796407252550125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,55.0,28.0
45,45,83.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.01796407252550125,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.01796407252550125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,55.0,28.0
46,46,55.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,79.0,55.0,24.0
47,47,55.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,79.0,55.0,24.0
48,48,55.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,79.0,55.0,24.0
49,49,62.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,3.0,79.0,55.0,24.0
50,50,62.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,3.0,79.0,55.0,24.0
51,51,67.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,5.0,79.0,55.0,24.0
52,52,71.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,6.0,79.0,55.0,24.0
53,53,71.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,6.0,79.0,55.0,24.0
54,54,79.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,8.0,79.0,55.0,24.0
55,55,79.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.023952096700668335,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.023952096700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,8.0,79.0,55.0,24.0
56,56,50.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.02994011901319027,0.3937007874015748,0.15500031000062,0.06102374409473228,0.02994011901319027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,50.0,24.0
57,57,62.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.02994011901319027,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.02994011901319027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,50.0,24.0
58,58,74.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.02994011901319027,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.02994011901319027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,74.0,50.0,24.0
59,59,74.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.02994011901319027,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.02994011901319027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,74.0,50.0,24.0
60,60,47.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0359281450510025,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.0359281450510025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,71.0,47.0,24.0
61,61,59.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0359281450510025,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.0359281450510025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,71.0,47.0,24.0
62,62,71.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0359281450510025,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0359281450510025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,71.0,47.0,24.0
63,63,71.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0359281450510025,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.0359281450510025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,71.0,47.0,24.0
